"Date","Price","Open","High","Low","Change %"
"06/08/2020","1.8318","1.8598","1.874","1.8265","-1.55%"
"06/05/2020","1.8608","1.8712","1.8957","1.8505","-0.63%"
"06/04/2020","1.8726","1.8663","1.8874","1.8513","0.25%"
"06/03/2020","1.8679","1.8495","1.8679","1.8467","0.47%"
"06/02/2020","1.8592","1.8917","1.8928","1.8519","-1.82%"
"06/01/2020","1.8938","1.8897","1.9007","1.886","0.90%"
"05/29/2020","1.8769","1.8918","1.8974","1.8671","-0.36%"
"05/28/2020","1.8837","1.8907","1.8934","1.8676","-1.00%"
"05/27/2020","1.9027","1.9016","1.9124","1.8994","-0.22%"
"05/26/2020","1.9068","1.9323","1.9342","1.9023","-0.97%"
"05/25/2020","1.9255","1.9087","1.9358","1.9073","0.77%"
"05/22/2020","1.9108","1.9152","1.9254","1.8948","-0.37%"
"05/21/2020","1.9179","1.8943","1.9217","1.8934","1.37%"
"05/20/2020","1.8919","1.8964","1.9011","1.8849","-0.40%"
"05/19/2020","1.8995","1.9189","1.9258","1.8966","-0.94%"
"05/18/2020","1.9176","1.9097","1.9177","1.9097","0.42%"
"05/15/2020","1.9096","1.9273","1.9327","1.9073","-1.03%"
"05/14/2020","1.9295","1.9632","1.9832","1.9226","-1.35%"
"05/13/2020","1.956","1.9818","2.005","1.9441","-1.46%"
"05/12/2020","1.9849","2.0199","2.0371","1.9669","-1.67%"
"05/11/2020","2.0187","2.0238","2.0239","2.0176","-0.08%"
"05/08/2020","2.0203","2.0223","2.0232","2.0093","-0.42%"
"05/07/2020","2.0287","2.0267","2.0291","2.0028","-0.10%"
"05/06/2020","2.0307","2.0196","2.0313","2.0183","0.66%"
"05/05/2020","2.0174","2.0013","2.0303","1.9938","0.44%"
"05/04/2020","2.0085","2.0","2.0101","1.9824","0.48%"
"05/01/2020","1.9988","1.9934","2.0127","1.9895","0.01%"
"04/30/2020","1.9986","2.0107","2.0175","1.9829","-0.47%"
"04/29/2020","2.008","1.9898","2.0106","1.9874","0.49%"
"04/28/2020","1.9982","2.0244","2.0333","1.9944","-1.18%"
"04/27/2020","2.0222","2.0336","2.0546","2.0168","-0.38%"
"04/24/2020","2.0298","2.0398","2.0422","2.0171","-0.36%"
"04/23/2020","2.0371","2.0471","2.0481","2.032","-0.65%"
"04/22/2020","2.0503","2.038","2.068","2.0311","0.45%"
"04/21/2020","2.0412","2.0537","2.0564","2.0394","-0.30%"
"04/20/2020","2.0473","2.0319","2.0492","2.0202","0.61%"
"04/17/2020","2.0348","2.0342","2.0372","2.033","0.16%"
"04/16/2020","2.0317","2.0313","2.0392","2.0308","-0.42%"
"04/15/2020","2.0402","2.0276","2.0402","2.0127","0.68%"
"04/14/2020","2.0264","2.0276","2.0321","2.0199","0.14%"
"04/13/2020","2.0235","2.011","2.0334","1.9869","0.49%"
"04/10/2020","2.0136","2.0299","2.0334","2.0086","-0.90%"
"04/09/2020","2.032","2.0483","2.0519","2.0173","-1.10%"
"04/08/2020","2.0547","2.0719","2.0832","2.0526","-1.23%"
"04/07/2020","2.0802","2.0931","2.0939","2.0801","-0.18%"
"04/06/2020","2.084","2.0681","2.085","2.0583","0.83%"
"04/03/2020","2.0668","2.07","2.0724","2.0492","-0.45%"
"04/02/2020","2.0761","2.0911","2.1026","2.0652","-0.33%"
"04/01/2020","2.0831","2.0684","2.0858","2.0655","0.77%"
"03/31/2020","2.0672","2.0488","2.0821","2.0486","0.69%"
"03/30/2020","2.053","2.0354","2.0614","2.0339","0.57%"
"03/27/2020","2.0412","2.048","2.061","2.0329","0.16%"
"03/26/2020","2.038","2.0483","2.0562","2.0258","-0.33%"
"03/25/2020","2.0447","2.073","2.0865","2.0339","-1.62%"
"03/24/2020","2.0783","2.0575","2.0853","2.0538","0.94%"
"03/23/2020","2.059","2.0705","2.0815","2.0431","-0.83%"
"03/20/2020","2.0763","2.0343","2.0815","2.0109","1.46%"
"03/19/2020","2.0464","2.0537","2.0597","2.0351","-0.27%"
"03/18/2020","2.0519","2.0634","2.0696","2.05","-0.62%"
"03/17/2020","2.0647","2.0803","2.0916","2.0529","-0.45%"
"03/16/2020","2.0741","2.0872","2.0996","2.0665","-0.31%"
"03/13/2020","2.0805","2.1023","2.1121","2.08","-1.38%"
"03/12/2020","2.1096","2.0979","2.1146","2.0922","0.60%"
"03/11/2020","2.097","2.0867","2.1128","2.0791","0.28%"
"03/10/2020","2.0912","2.0912","2.1035","2.0879","0.06%"
"03/09/2020","2.0899","2.0759","2.0964","2.0582","0.65%"
"03/06/2020","2.0763","2.0646","2.0781","2.0354","0.22%"
"03/05/2020","2.0718","2.0553","2.0798","2.05","0.85%"
"03/04/2020","2.0544","2.0527","2.0545","2.046","0.21%"
"03/03/2020","2.05","2.0444","2.056","2.0436","0.11%"
"03/02/2020","2.0477","2.0422","2.0504","2.0418","0.23%"
"02/28/2020","2.043","2.06","2.0666","2.0405","-0.65%"
"02/27/2020","2.0563","2.05","2.0718","2.0471","0.53%"
"02/26/2020","2.0455","2.0268","2.0595","2.0229","0.73%"
"02/25/2020","2.0306","2.0179","2.0347","2.0157","0.64%"
"02/24/2020","2.0176","2.0358","2.0369","2.0156","-0.81%"
"02/21/2020","2.0341","2.0505","2.0512","2.029","-0.82%"
"02/20/2020","2.0509","2.0487","2.0552","2.0351","-0.11%"
"02/19/2020","2.0532","2.0244","2.0547","2.0212","1.11%"
"02/18/2020","2.0306","2.0131","2.033","1.9989","0.61%"
"02/17/2020","2.0183","2.0308","2.0451","2.0056","-0.80%"
"02/14/2020","2.0345","2.0433","2.0491","2.0232","-0.50%"
"02/13/2020","2.0448","2.0525","2.0806","2.0442","-0.40%"
"02/12/2020","2.0529","2.0203","2.0661","2.0096","2.13%"
"02/11/2020","2.0101","2.003","2.0124","1.9872","0.43%"
"02/10/2020","2.0015","1.996","2.0106","1.9936","0.41%"
"02/07/2020","1.9932","1.9878","2.0091","1.9846","0.37%"
"02/06/2020","1.9859","1.9786","1.9882","1.9741","0.54%"
"02/05/2020","1.9753","1.9858","1.997","1.9715","-0.36%"
"02/04/2020","1.9823","1.9858","1.9878","1.975","-0.43%"
"02/03/2020","1.9909","1.995","1.9958","1.9891","-0.15%"
"01/31/2020","1.994","1.9687","2.0084","1.9546","1.24%"
"01/30/2020","1.9695","1.9819","1.9864","1.9556","-0.69%"
"01/29/2020","1.9831","1.9859","1.9967","1.9786","-0.19%"
"01/28/2020","1.9868","1.9891","1.9897","1.977","-0.05%"
"01/27/2020","1.9878","1.9661","1.9943","1.9567","0.89%"
"01/24/2020","1.9703","1.981","1.9923","1.9468","-0.96%"
"01/23/2020","1.9894","1.9781","1.994","1.9619","0.37%"
"01/22/2020","1.9821","1.9873","2.0018","1.9809","-0.86%"
"01/21/2020","1.9992","1.9956","2.0008","1.9886","0.47%"
"01/20/2020","1.9899","1.9647","1.9943","1.9592","1.15%"
"01/17/2020","1.9674","1.9692","1.9704","1.9658","0.07%"
"01/16/2020","1.966","1.9426","1.9701","1.9307","0.80%"
"01/15/2020","1.9505","1.9351","1.952","1.9317","0.91%"
"01/14/2020","1.9329","1.9477","1.9624","1.9107","-0.87%"
"01/13/2020","1.9499","1.9456","1.9637","1.9353","-0.02%"
"01/10/2020","1.9503","1.9548","1.9792","1.95","-0.32%"
"01/09/2020","1.9566","1.9619","1.963","1.944","0.13%"
"01/08/2020","1.9541","1.9814","1.9834","1.9395","-1.32%"
"01/07/2020","1.9801","2.0198","2.0322","1.98","-1.93%"
"01/06/2020","2.0191","2.0076","2.0235","2.0042","0.94%"
"01/03/2020","2.0003","1.9831","2.0099","1.9809","0.76%"
"01/02/2020","1.9853","2.0131","2.0185","1.985","-1.04%"
"01/01/2020","2.0061","2.0051","2.0115","1.9893","0.00%"
