"Date","Price","Open","High","Low","Change %"
"06/09/2020","3.1365","3.1486","3.1594","3.1345","-0.04%"
"06/08/2020","3.1379","3.1329","3.1598","3.1261","0.27%"
"06/05/2020","3.1295","3.1372","3.147","3.1261","-0.34%"
"06/04/2020","3.1402","3.1734","3.181","3.1388","-0.95%"
"06/03/2020","3.1703","3.1522","3.1847","3.1356","0.95%"
"06/02/2020","3.1406","3.0994","3.1541","3.0954","1.34%"
"06/01/2020","3.0991","3.0891","3.1063","3.0859","0.33%"
"05/29/2020","3.0889","3.1072","3.1176","3.0886","-0.75%"
"05/28/2020","3.1123","3.1015","3.1139","3.0851","0.47%"
"05/27/2020","3.0977","3.1114","3.1147","3.0834","-0.57%"
"05/26/2020","3.1156","3.1258","3.1307","3.1028","-0.25%"
"05/25/2020","3.1234","3.1209","3.1379","3.1168","-0.04%"
"05/22/2020","3.1246","3.1249","3.127","3.1242","0.21%"
"05/21/2020","3.1181","3.0991","3.1201","3.0931","0.44%"
"05/20/2020","3.1044","3.1326","3.1381","3.09","-1.13%"
"05/19/2020","3.1399","3.1319","3.1414","3.1304","0.09%"
"05/18/2020","3.137","3.1442","3.1464","3.135","-0.42%"
"05/15/2020","3.1502","3.1482","3.1629","3.1407","0.08%"
"05/14/2020","3.1477","3.1525","3.1554","3.1424","-0.29%"
"05/13/2020","3.1567","3.1139","3.1642","3.113","1.36%"
"05/12/2020","3.1143","3.1065","3.1166","3.0988","0.40%"
"05/11/2020","3.1018","3.0627","3.115","3.0568","1.05%"
"05/08/2020","3.0696","3.0866","3.1041","3.0662","-0.61%"
"05/07/2020","3.0885","3.1033","3.1125","3.083","-0.65%"
"05/06/2020","3.1085","3.0793","3.1132","3.0719","1.11%"
"05/05/2020","3.0743","3.0811","3.0902","3.0634","-0.22%"
"05/04/2020","3.0812","3.0866","3.0946","3.0739","-0.34%"
"05/01/2020","3.0917","3.0904","3.0941","3.0814","0.02%"
"04/30/2020","3.091","3.097","3.1247","3.0746","-0.17%"
"04/29/2020","3.0962","3.0581","3.102","3.0528","1.21%"
"04/28/2020","3.0593","3.0359","3.0782","3.0185","0.71%"
"04/27/2020","3.0377","3.0585","3.0613","3.0182","-0.55%"
"04/24/2020","3.0546","3.0305","3.0826","3.0227","0.76%"
"04/23/2020","3.0316","3.0084","3.0407","3.0083","0.49%"
"04/22/2020","3.0169","3.0014","3.0317","2.9854","0.54%"
"04/21/2020","3.0008","3.0046","3.02","2.9973","-0.13%"
"04/20/2020","3.0046","2.971","3.0064","2.9543","1.05%"
"04/17/2020","2.9734","2.9807","2.9808","2.9651","-0.39%"
"04/16/2020","2.985","2.9474","2.9927","2.9363","1.41%"
"04/15/2020","2.9436","2.9539","2.963","2.9434","-0.55%"
"04/14/2020","2.96","2.9516","2.9657","2.9289","0.26%"
"04/13/2020","2.9523","2.9511","2.9525","2.9453","0.01%"
"04/10/2020","2.9521","2.9451","2.9656","2.9439","0.44%"
"04/09/2020","2.9393","2.9435","2.9473","2.9326","-0.16%"
"04/08/2020","2.944","2.9423","2.9515","2.9376","0.24%"
"04/07/2020","2.9369","2.9059","2.938","2.8949","0.82%"
"04/06/2020","2.9131","2.9336","2.9459","2.8962","-0.67%"
"04/03/2020","2.9328","2.946","2.9469","2.9312","-0.55%"
"04/02/2020","2.9489","2.9389","2.963","2.9363","0.42%"
"04/01/2020","2.9365","2.9519","2.954","2.9305","-0.57%"
"03/31/2020","2.9534","2.9586","2.9656","2.928","-0.17%"
"03/30/2020","2.9583","2.9654","2.967","2.947","0.02%"
"03/27/2020","2.9576","2.9261","2.9686","2.912","0.86%"
"03/26/2020","2.9325","2.9597","2.9641","2.9268","-0.92%"
"03/25/2020","2.9598","2.9546","2.9606","2.9472","0.26%"
"03/24/2020","2.9522","3.0001","3.008","2.9448","-1.23%"
"03/23/2020","2.9889","3.0295","3.0302","2.9837","-1.07%"
"03/20/2020","3.0213","3.0519","3.0545","3.0105","-1.17%"
"03/19/2020","3.057","3.062","3.0755","3.0485","-0.16%"
"03/18/2020","3.0619","3.0566","3.0807","3.0513","0.11%"
"03/17/2020","3.0587","3.0234","3.0693","3.003","0.95%"
"03/16/2020","3.0299","3.025","3.0371","3.0228","0.16%"
"03/13/2020","3.0251","3.0142","3.0271","3.0062","0.68%"
"03/12/2020","3.0048","3.0196","3.0284","2.9915","-0.29%"
"03/11/2020","3.0135","3.0223","3.0361","3.0061","-0.08%"
"03/10/2020","3.0159","2.9493","3.022","2.9328","1.73%"
"03/09/2020","2.9646","2.9457","2.9715","2.9397","0.19%"
"03/06/2020","2.959","2.9676","2.9741","2.9552","-0.34%"
"03/05/2020","2.9691","2.9702","2.9837","2.9643","0.07%"
"03/04/2020","2.967","2.9704","2.9751","2.967","-0.17%"
"03/03/2020","2.9721","2.9992","3.0036","2.9659","-0.91%"
"03/02/2020","2.9995","2.9837","3.0003","2.9699","0.66%"
"02/28/2020","2.98","2.9944","2.9948","2.9661","-0.61%"
"02/27/2020","2.9984","3.0179","3.0302","2.9922","-0.35%"
"02/26/2020","3.009","3.0097","3.0144","2.9943","-0.04%"
"02/25/2020","3.0103","2.9782","3.0143","2.9667","1.31%"
"02/24/2020","2.9713","2.9335","2.9769","2.9183","1.20%"
"02/21/2020","2.9361","2.9268","2.9428","2.9262","0.38%"
"02/20/2020","2.9251","2.9236","2.9385","2.9151","0.05%"
"02/19/2020","2.9235","2.9011","2.9271","2.8953","0.84%"
"02/18/2020","2.8991","2.8821","2.9006","2.8745","0.39%"
"02/17/2020","2.8877","2.9213","2.9316","2.8796","-0.99%"
"02/14/2020","2.9167","2.8924","2.9187","2.8872","0.87%"
"02/13/2020","2.8914","2.8971","2.8977","2.8873","-0.24%"
"02/12/2020","2.8983","2.9267","2.9479","2.8912","-1.20%"
"02/11/2020","2.9335","2.8896","2.9346","2.8895","1.45%"
"02/10/2020","2.8916","2.859","2.9053","2.8534","0.69%"
"02/07/2020","2.8718","2.8835","2.8897","2.8715","-0.75%"
"02/06/2020","2.8934","2.904","2.9093","2.8914","-0.16%"
"02/05/2020","2.8981","2.9138","2.9173","2.8875","-0.49%"
"02/04/2020","2.9125","2.8864","2.9254","2.8858","1.09%"
"02/03/2020","2.8811","2.904","2.9226","2.8723","-0.39%"
"01/31/2020","2.8923","2.8676","2.8978","2.8598","0.68%"
"01/30/2020","2.8727","2.8698","2.8732","2.8681","0.08%"
"01/29/2020","2.8704","2.8924","2.8943","2.8699","-0.86%"
"01/28/2020","2.8955","2.9336","2.9402","2.8832","-1.28%"
"01/27/2020","2.9329","2.9555","2.9678","2.9293","-0.77%"
"01/24/2020","2.9558","2.9643","2.9746","2.9456","-0.38%"
"01/23/2020","2.967","2.9651","2.9718","2.9547","0.07%"
"01/22/2020","2.9649","2.9364","2.9751","2.9254","1.01%"
"01/21/2020","2.9352","2.9407","2.9577","2.9249","-0.37%"
"01/20/2020","2.9461","2.9635","2.9769","2.9438","-0.58%"
"01/17/2020","2.9633","2.9595","2.9648","2.9593","0.05%"
"01/16/2020","2.9618","2.9827","3.0024","2.9601","-0.64%"
"01/15/2020","2.9809","2.9543","2.9846","2.9469","0.83%"
"01/14/2020","2.9563","2.9858","3.0107","2.9524","-0.86%"
"01/13/2020","2.9819","2.9724","2.9825","2.9555","0.19%"
"01/10/2020","2.9762","3.0048","3.0162","2.955","-0.77%"
"01/09/2020","2.9993","2.9846","3.0097","2.9722","0.42%"
"01/08/2020","2.9869","2.9388","2.9914","2.9325","1.75%"
"01/07/2020","2.9354","2.9272","2.9422","2.9213","0.39%"
"01/06/2020","2.9242","2.9667","2.9805","2.9092","-1.45%"
"01/03/2020","2.9673","2.953","2.9805","2.9491","0.66%"
"01/02/2020","2.9478","2.9125","2.9561","2.9067","1.13%"
"01/01/2020","2.9149","2.9225","2.9371","2.9049","0.00%"
