"Date","Price","Open","High","Low","Change %"
"06/08/2020","2.2806","2.3161","2.3219","2.2739","-1.39%"
"06/05/2020","2.3128","2.2909","2.3205","2.2779","0.97%"
"06/04/2020","2.2906","2.2981","2.3079","2.2898","-0.54%"
"06/03/2020","2.303","2.2989","2.312","2.2874","0.36%"
"06/02/2020","2.2948","2.2961","2.2995","2.2871","-0.27%"
"06/01/2020","2.3009","2.2881","2.3051","2.2854","0.83%"
"05/29/2020","2.282","2.2818","2.2952","2.2721","0.28%"
"05/28/2020","2.2756","2.265","2.3006","2.2515","0.45%"
"05/27/2020","2.2654","2.2456","2.269","2.2394","1.04%"
"05/26/2020","2.2419","2.2277","2.2485","2.224","0.58%"
"05/25/2020","2.229","2.2114","2.2433","2.1948","0.25%"
"05/22/2020","2.2234","2.2461","2.2559","2.2034","-0.88%"
"05/21/2020","2.2431","2.233","2.2629","2.2325","0.44%"
"05/20/2020","2.2333","2.2224","2.2376","2.2189","0.70%"
"05/19/2020","2.2177","2.2539","2.2577","2.2163","-1.90%"
"05/18/2020","2.2608","2.2676","2.2814","2.2536","0.08%"
"05/15/2020","2.259","2.251","2.2719","2.2482","0.30%"
"05/14/2020","2.2523","2.2456","2.2551","2.2215","0.46%"
"05/13/2020","2.2419","2.2367","2.2568","2.2353","0.57%"
"05/12/2020","2.2292","2.2123","2.2355","2.2102","0.46%"
"05/11/2020","2.2191","2.2157","2.2209","2.2149","-0.20%"
"05/08/2020","2.2234","2.2333","2.2367","2.2082","-0.15%"
"05/07/2020","2.2269","2.2309","2.2345","2.215","-0.10%"
"05/06/2020","2.229","2.252","2.2556","2.2288","-1.14%"
"05/05/2020","2.2548","2.2448","2.2659","2.2316","0.39%"
"05/04/2020","2.2459","2.2168","2.2546","2.1997","1.12%"
"05/01/2020","2.2209","2.2393","2.2612","2.217","-0.43%"
"04/30/2020","2.2305","2.2167","2.2332","2.2029","0.53%"
"04/29/2020","2.2187","2.2005","2.2397","2.2","0.22%"
"04/28/2020","2.2139","2.2039","2.2337","2.1859","0.25%"
"04/27/2020","2.2083","2.2116","2.2177","2.1964","-0.23%"
"04/24/2020","2.2133","2.1708","2.2153","2.1643","2.37%"
"04/23/2020","2.1621","2.183","2.1879","2.1583","-0.54%"
"04/22/2020","2.1739","2.1934","2.2074","2.1629","-0.65%"
"04/21/2020","2.1882","2.1994","2.2047","2.1673","-0.10%"
"04/20/2020","2.1904","2.1979","2.2066","2.1769","-0.70%"
"04/17/2020","2.2059","2.2451","2.2488","2.1998","-1.72%"
"04/16/2020","2.2445","2.2402","2.2453","2.216","-0.05%"
"04/15/2020","2.2457","2.2391","2.2488","2.239","0.03%"
"04/14/2020","2.245","2.24","2.2454","2.2247","0.20%"
"04/13/2020","2.2405","2.2262","2.2432","2.2226","0.91%"
"04/10/2020","2.2203","2.1582","2.2355","2.1528","2.71%"
"04/09/2020","2.1618","2.189","2.1894","2.1584","-1.10%"
"04/08/2020","2.1858","2.2211","2.2223","2.1816","-1.51%"
"04/07/2020","2.2193","2.1898","2.2228","2.1819","1.48%"
"04/06/2020","2.1869","2.1532","2.187","2.1412","1.11%"
"04/03/2020","2.1628","2.1532","2.168","2.1418","0.92%"
"04/02/2020","2.1432","2.1268","2.1443","2.1088","0.57%"
"04/01/2020","2.1311","2.1493","2.1724","2.1192","-0.74%"
"03/31/2020","2.1469","2.1425","2.1721","2.1363","0.22%"
"03/30/2020","2.1423","2.1625","2.1697","2.1378","-0.80%"
"03/27/2020","2.1596","2.1636","2.1668","2.1571","-0.14%"
"03/26/2020","2.1627","2.1976","2.2039","2.162","-1.73%"
"03/25/2020","2.2007","2.1932","2.2142","2.1797","0.45%"
"03/24/2020","2.1909","2.1738","2.1933","2.1626","1.01%"
"03/23/2020","2.1689","2.155","2.17","2.1518","0.36%"
"03/20/2020","2.1611","2.1297","2.178","2.1264","1.70%"
"03/19/2020","2.125","2.1123","2.1305","2.1092","0.94%"
"03/18/2020","2.1052","2.0916","2.1129","2.0813","0.73%"
"03/17/2020","2.0899","2.0703","2.096","2.0518","0.87%"
"03/16/2020","2.0718","2.0534","2.0775","2.0491","0.69%"
"03/13/2020","2.0576","2.0628","2.0706","2.0432","-0.31%"
"03/12/2020","2.0641","2.0653","2.0682","2.0536","-0.08%"
"03/11/2020","2.0658","2.0979","2.1064","2.0611","-1.49%"
"03/10/2020","2.097","2.1037","2.1196","2.096","-0.40%"
"03/09/2020","2.1054","2.1063","2.1075","2.1032","0.44%"
"03/06/2020","2.0963","2.0846","2.0997","2.0785","0.23%"
"03/05/2020","2.0916","2.0429","2.0987","2.0428","2.08%"
"03/04/2020","2.0489","2.0768","2.0911","2.0467","-1.40%"
"03/03/2020","2.078","2.0775","2.088","2.0637","-0.33%"
"03/02/2020","2.0848","2.0781","2.0933","2.0657","0.30%"
"02/28/2020","2.0786","2.0841","2.0897","2.065","0.09%"
"02/27/2020","2.0767","2.0888","2.1078","2.075","-0.66%"
"02/26/2020","2.0905","2.0889","2.0924","2.0787","-0.21%"
"02/25/2020","2.095","2.1013","2.1111","2.0699","-0.81%"
"02/24/2020","2.1121","2.1169","2.1353","2.1074","0.34%"
"02/21/2020","2.1051","2.0805","2.1108","2.0773","1.32%"
"02/20/2020","2.0776","2.0416","2.0827","2.0343","2.18%"
"02/19/2020","2.0332","2.057","2.0677","2.0298","-1.16%"
"02/18/2020","2.057","2.0569","2.0838","2.054","-0.01%"
"02/17/2020","2.0572","2.0424","2.0604","2.0416","0.48%"
"02/14/2020","2.0473","2.0482","2.0525","2.0427","-0.07%"
"02/13/2020","2.0488","2.0207","2.0539","2.0089","1.27%"
"02/12/2020","2.0232","1.9982","2.025","1.9816","1.25%"
"02/11/2020","1.9982","2.0238","2.0244","1.989","-0.94%"
"02/10/2020","2.0171","2.0502","2.0535","2.0082","-1.30%"
"02/07/2020","2.0437","2.0664","2.0752","2.0404","-0.91%"
"02/06/2020","2.0625","2.0962","2.1061","2.0618","-1.03%"
"02/05/2020","2.0839","2.0515","2.1121","2.0511","1.54%"
"02/04/2020","2.0522","2.0736","2.0779","2.0418","-0.55%"
"02/03/2020","2.0636","2.0644","2.066","2.063","-0.08%"
"01/31/2020","2.0651","2.0419","2.075","2.03","0.82%"
"01/30/2020","2.0484","2.0455","2.0622","2.0422","0.56%"
"01/29/2020","2.0369","2.0372","2.0477","2.0322","-0.04%"
"01/28/2020","2.0377","2.0513","2.0574","2.0353","-0.56%"
"01/27/2020","2.0491","2.043","2.0547","2.0333","0.79%"
"01/24/2020","2.0329","1.9952","2.0341","1.988","1.57%"
"01/23/2020","2.0015","1.9762","2.0057","1.9744","1.15%"
"01/22/2020","1.9787","1.9716","1.9857","1.9672","0.03%"
"01/21/2020","1.9781","1.9575","1.993","1.9388","0.85%"
"01/20/2020","1.9615","1.9435","1.9693","1.9352","0.87%"
"01/17/2020","1.9446","1.9239","1.9449","1.9233","1.39%"
"01/16/2020","1.9179","1.8806","1.9232","1.8758","1.99%"
"01/15/2020","1.8805","1.8983","1.9024","1.8635","-0.57%"
"01/14/2020","1.8914","1.8809","1.8992","1.8701","0.76%"
"01/13/2020","1.877","1.8689","1.8813","1.8603","0.41%"
"01/10/2020","1.8694","1.8907","1.8991","1.8662","-1.39%"
"01/09/2020","1.8957","1.893","1.9097","1.8851","-0.02%"
"01/08/2020","1.8961","1.8928","1.9016","1.8852","0.20%"
"01/07/2020","1.8924","1.905","1.9086","1.8767","-0.28%"
"01/06/2020","1.8977","1.8955","1.9016","1.8951","0.16%"
"01/03/2020","1.8947","1.9033","1.9167","1.8937","-0.22%"
"01/02/2020","1.899","1.912","1.9138","1.896","-0.28%"
"01/01/2020","1.9043","1.8995","1.9137","1.8994","0.00%"
