"Date","Price","Open","High","Low","Change %"
"06/08/2020","2.1073","2.1181","2.1383","2.1044","-0.62%"
"06/05/2020","2.1204","2.1188","2.1217","2.1023","-0.25%"
"06/04/2020","2.1257","2.1196","2.1277","2.1135","0.43%"
"06/03/2020","2.1167","2.1144","2.1185","2.1096","0.07%"
"06/02/2020","2.1152","2.0989","2.1265","2.0886","1.23%"
"06/01/2020","2.0895","2.0951","2.0982","2.0775","-0.82%"
"05/29/2020","2.1068","2.1392","2.1481","2.0949","-1.47%"
"05/28/2020","2.1383","2.147","2.1549","2.1252","-0.41%"
"05/27/2020","2.1472","2.1388","2.1578","2.1274","0.39%"
"05/26/2020","2.1389","2.1396","2.1506","2.1387","-0.12%"
"05/25/2020","2.1415","2.1554","2.1723","2.1337","-0.63%"
"05/22/2020","2.1551","2.169","2.1721","2.1523","-0.66%"
"05/21/2020","2.1694","2.1327","2.1734","2.1243","1.58%"
"05/20/2020","2.1355","2.1407","2.1446","2.121","-0.38%"
"05/19/2020","2.1437","2.1629","2.1685","2.1372","-0.43%"
"05/18/2020","2.153","2.1304","2.1583","2.1197","0.75%"
"05/15/2020","2.1371","2.1855","2.1937","2.127","-2.32%"
"05/14/2020","2.1878","2.1645","2.2081","2.1642","1.30%"
"05/13/2020","2.1597","2.1788","2.195","2.154","-0.88%"
"05/12/2020","2.1788","2.1891","2.1893","2.1644","-0.35%"
"05/11/2020","2.1864","2.1913","2.1997","2.1768","-0.22%"
"05/08/2020","2.1912","2.1737","2.1977","2.1664","0.70%"
"05/07/2020","2.1759","2.1814","2.1966","2.1615","-0.35%"
"05/06/2020","2.1836","2.18","2.1906","2.1752","0.36%"
"05/05/2020","2.1757","2.1406","2.1783","2.1405","1.72%"
"05/04/2020","2.1388","2.1266","2.1582","2.1238","0.37%"
"05/01/2020","2.131","2.1583","2.1716","2.1251","-1.01%"
"04/30/2020","2.1526","2.1776","2.1851","2.1383","-1.17%"
"04/29/2020","2.178","2.1854","2.1961","2.1777","-0.17%"
"04/28/2020","2.1817","2.143","2.182","2.1353","1.07%"
"04/27/2020","2.1586","2.1431","2.1603","2.1338","0.32%"
"04/24/2020","2.1517","2.1706","2.1755","2.1319","-0.74%"
"04/23/2020","2.1677","2.1872","2.1975","2.1659","-0.44%"
"04/22/2020","2.1772","2.1907","2.2006","2.1691","-0.61%"
"04/21/2020","2.1907","2.1667","2.1978","2.1647","0.80%"
"04/20/2020","2.1733","2.1749","2.1884","2.1712","-0.43%"
"04/17/2020","2.1826","2.1606","2.1858","2.1495","1.04%"
"04/16/2020","2.1603","2.156","2.1616","2.1506","0.27%"
"04/15/2020","2.1544","2.1576","2.1756","2.1505","-0.34%"
"04/14/2020","2.1618","2.1377","2.1769","2.1124","1.42%"
"04/13/2020","2.1316","2.1075","2.1435","2.0978","1.06%"
"04/10/2020","2.1092","2.1442","2.154","2.1042","-1.62%"
"04/09/2020","2.144","2.124","2.1521","2.1051","0.92%"
"04/08/2020","2.1244","2.1337","2.1413","2.1223","-0.74%"
"04/07/2020","2.1402","2.1727","2.1766","2.1387","-1.69%"
"04/06/2020","2.1769","2.1708","2.1831","2.1575","0.45%"
"04/03/2020","2.1673","2.1747","2.1752","2.1634","-0.40%"
"04/02/2020","2.1759","2.1846","2.192","2.1725","-0.25%"
"04/01/2020","2.1813","2.1503","2.1959","2.1459","1.36%"
"03/31/2020","2.152","2.1513","2.153","2.1486","-0.58%"
"03/30/2020","2.1645","2.1555","2.1888","2.1528","0.46%"
"03/27/2020","2.1545","2.1582","2.1616","2.1504","0.20%"
"03/26/2020","2.1502","2.1432","2.1592","2.1355","-0.03%"
"03/25/2020","2.1507","2.1516","2.1564","2.1419","0.21%"
"03/24/2020","2.1463","2.1564","2.1741","2.1406","-0.70%"
"03/23/2020","2.1613","2.1841","2.1934","2.1567","-0.96%"
"03/20/2020","2.1823","2.2053","2.213","2.1634","-0.77%"
"03/19/2020","2.1993","2.2067","2.2161","2.1892","0.03%"
"03/18/2020","2.1987","2.1873","2.2024","2.1817","0.59%"
"03/17/2020","2.1858","2.2017","2.2047","2.1843","-0.07%"
"03/16/2020","2.1874","2.1838","2.1965","2.1742","0.21%"
"03/13/2020","2.1829","2.1761","2.1928","2.1723","0.19%"
"03/12/2020","2.1788","2.1619","2.1826","2.1588","0.55%"
"03/11/2020","2.1668","2.1465","2.1821","2.1353","1.15%"
"03/10/2020","2.1422","2.1149","2.162","2.1079","1.33%"
"03/09/2020","2.1141","2.1302","2.1346","2.1001","-0.90%"
"03/06/2020","2.1333","2.1281","2.138","2.1234","0.67%"
"03/05/2020","2.1192","2.0888","2.1204","2.0847","1.11%"
"03/04/2020","2.0959","2.0804","2.1144","2.0726","0.87%"
"03/03/2020","2.0778","2.0925","2.0991","2.0758","-0.64%"
"03/02/2020","2.0912","2.0565","2.0971","2.0338","1.90%"
"02/28/2020","2.0522","2.0355","2.0584","2.0316","0.39%"
"02/27/2020","2.0443","2.0306","2.0554","2.0207","0.41%"
"02/26/2020","2.0359","2.0435","2.0523","2.0246","-0.67%"
"02/25/2020","2.0497","2.0773","2.0848","2.0453","-1.15%"
"02/24/2020","2.0735","2.0094","2.0809","2.0091","3.26%"
"02/21/2020","2.0081","1.9963","2.0281","1.9851","0.54%"
"02/20/2020","1.9973","1.9644","2.0123","1.9507","1.65%"
"02/19/2020","1.9648","1.972","1.9731","1.9575","-0.39%"
"02/18/2020","1.9725","1.9376","1.9824","1.9285","1.77%"
"02/17/2020","1.9381","1.9272","1.9435","1.9219","0.50%"
"02/14/2020","1.9286","1.9042","1.9336","1.8865","1.27%"
"02/13/2020","1.9044","1.8809","1.9134","1.8803","1.47%"
"02/12/2020","1.8768","1.8837","1.8889","1.8716","-0.13%"
"02/11/2020","1.8792","1.878","1.8816","1.8661","-0.14%"
"02/10/2020","1.8819","1.8708","1.8967","1.8554","0.59%"
"02/07/2020","1.8708","1.8628","1.8832","1.8601","0.32%"
"02/06/2020","1.8648","1.8529","1.8697","1.8469","0.04%"
"02/05/2020","1.8641","1.8822","1.8947","1.851","-0.37%"
"02/04/2020","1.871","1.8471","1.8788","1.8454","1.21%"
"02/03/2020","1.8485","1.83","1.8633","1.8288","0.97%"
"01/31/2020","1.8308","1.829","1.8479","1.8258","0.01%"
"01/30/2020","1.8306","1.8374","1.8516","1.8052","-0.28%"
"01/29/2020","1.8357","1.8027","1.8367","1.7916","1.54%"
"01/28/2020","1.808","1.7639","1.8167","1.7634","2.40%"
"01/27/2020","1.7656","1.7604","1.7688","1.7545","0.62%"
"01/24/2020","1.7547","1.7958","1.8063","1.7427","-2.22%"
"01/23/2020","1.7945","1.8089","1.8413","1.793","-0.89%"
"01/22/2020","1.8107","1.8041","1.8121","1.803","0.35%"
"01/21/2020","1.8043","1.8406","1.8512","1.7878","-2.21%"
"01/20/2020","1.8452","1.8642","1.8724","1.8403","-1.75%"
"01/17/2020","1.8779","1.8731","1.8858","1.8717","0.30%"
"01/16/2020","1.8723","1.8906","1.8976","1.8688","-0.89%"
"01/15/2020","1.8891","1.8618","1.8976","1.8425","1.37%"
"01/14/2020","1.8636","1.888","1.8899","1.8576","-1.07%"
"01/13/2020","1.8837","1.8803","1.891","1.8746","0.62%"
"01/10/2020","1.8721","1.8528","1.8755","1.8287","0.89%"
"01/09/2020","1.8557","1.8312","1.8645","1.7971","1.09%"
"01/08/2020","1.8356","1.7987","1.838","1.7955","2.37%"
"01/07/2020","1.7932","1.8049","1.8112","1.7913","-0.80%"
"01/06/2020","1.8077","1.8172","1.8377","1.7993","-0.41%"
"01/03/2020","1.8151","1.8099","1.8205","1.8075","0.44%"
"01/02/2020","1.8071","1.7954","1.823","1.7867","0.43%"
"01/01/2020","1.7994","1.7977","1.8081","1.7862","0.00%"
