,AT,BE,FI,FR,DE,GR,IE,IT,NL,ES,PT
2016-09,0.3104615369928412,0.3420515369928412,0.2420515369928412,0.34535153699284116,0.07796062799284119,8.502051536992841,0.5820515369928412,1.4281115369928412,0.2230515369928412,1.2029606279019311,3.5387182036928415
2016-10,0.09776813180341701,0.12405813180341702,0.027058131803417013,0.184058131803417,-0.140941868196583,8.187058131803417,0.357058131803417,1.3075281318034169,0.013058131803417,0.929677179422467,3.383724798503417
2016-11,0.2172935999585348,0.29265359995853474,0.13565359995853477,0.38945359995853474,-0.08525549104146521,7.055653599958535,0.5756535999585348,1.6684335999585347,0.1106535999585348,1.1494717817767148,3.407875822191868
2016-12,0.2763243943432129,0.3568743943432129,0.20187439434321292,0.4960743943432129,-0.006220843656787101,6.681874394343213,0.5818743943432129,1.6280543943432129,0.1778743943432129,1.178541061009883,3.5796521721098795
2017-01,0.07347073850975983,0.19902073850975976,0.0030207385097598127,0.36552073850975986,-0.24607017049024021,6.54302073850976,0.4930207385097598,1.4940907385097597,-0.015979261490240204,0.9693389203279399,3.4963540718097597
2017-02,0.3377019623478373,0.6218519623478374,0.2678519623478373,0.7769519623478371,0.005851962347837303,7.267851962347837,0.8078519623478373,2.099771962347837,0.23385196234783728,1.4508519623478373,3.5245186289811703
2017-03,0.21094762865973443,0.4925976286597344,0.1285976286597344,0.6384976286597344,-0.03314150134026561,6.788597628659734,0.6685976286597344,2.019327628659734,0.10359762865973438,1.3361193677901644,3.178597628626401
2017-04,0.10830793732071442,0.40100793732071444,-0.001992062679285589,0.49940793732071437,-0.1564365066792856,6.318007937320715,0.5280079373207145,1.8750579373207144,0.1160079373207144,1.2357857150984943,2.9613412706207143
2017-05,0.29001287744155674,0.4123128774415568,0.12831287744155678,0.43731287744155684,-0.025323486558443187,5.498312877441557,0.46831287744155675,1.8323328774415568,0.22731287744155676,1.2067219683506467,2.8105350996415566
2017-06,0.013760008016542202,0.08408000801654225,0.019080008016542305,0.12368000801654222,-0.29044380198345776,5.219080008016542,0.1590800080165422,1.5124500080165424,-0.037919991983457746,0.9113981898347223,2.4601911191165424
2017-07,0.1521389457850636,0.25589894578506356,0.1828989457850636,0.25999894578506355,-0.12138676821493638,4.752898945785064,0.2928989457850636,1.6543089457850635,0.11089894578506354,1.0207084695945836,2.2528989457850637
2017-08,0.2215157447821094,0.3413457447821094,0.2653457447821094,0.3261457447821094,-0.03856729821789062,5.165345744782109,0.3453457447821094,1.7252057447821092,0.15734574478210944,1.1002093811457494,2.183123522548776
2017-09,0.07484705399604508,0.17974705399604507,0.06374705399604508,0.18374705399604507,-0.16911008900395486,5.043747053996045,0.18374705399604507,1.5932370539960452,0.015747053996045146,1.025032768281755,1.7893026095293787
2017-10,0.16762990561839775,0.25544990561839764,0.15144990561839766,0.3730499056183977,-0.06605009438160231,5.1514499056183976,0.22144990561839772,1.6352999056183979,0.10244990561839773,1.1761317238002178,1.6047832389183978
2017-11,0.07740806032616276,0.14495806032616276,0.08295806032616282,0.28245806032616283,-0.1288601216738372,4.7829580603261626,0.14295806032616276,1.3518080603261629,0.03095806032616283,1.0517307875988928,1.555180282526163
2017-12,-0.019333087046357722,0.010956912953642317,-0.022043087046357712,0.1542569129536423,-0.2252009820463577,3.9179569129536427,0.017956912953642323,1.2724769129536422,-0.0700430870463577,0.9195884919010122,1.4190680240536422
2018-01,-0.040645519871634894,-0.004875519871634926,-0.039875519871634846,0.14452448012836516,-0.23533006487163488,3.080124480128365,0.20272448012836508,1.274314480128365,-0.0988755198716349,0.763988116492005,1.180124480128365
2018-02,0.12650590676445073,0.2628559067644507,0.1308559067644507,0.27245590676445075,-0.05014409323554925,3.4308559067644504,0.42365590676445075,1.3716359067644506,0.05185590676445073,0.8086559067644508,1.1475225734311174
2018-03,0.2649710628361255,0.3235610628361255,0.1715610628361255,0.28576106283612557,-0.018915127163874446,3.721561062836125,0.45716106283612556,1.4170310628361256,0.07756106283612552,0.8011801104551755,1.2748943961694588
2018-04,0.1338412888502868,0.18332128885028687,0.06132128885028676,0.1476212888502868,-0.1486787111497132,3.411321288850287,0.3148212888502868,1.1446712888502868,0.06132128885028676,0.5896212888502868,1.1613212888502868
2018-05,0.35814290030884993,0.4245329003088499,0.2975329003088499,0.3830329003088499,0.047532900308849935,3.88753290030885,0.5796329003088498,1.7772229003088498,0.26853290030884996,0.9833510821270299,1.39753290030885
2018-06,0.32737431298235803,0.40694431298235806,0.25094431298235803,0.3735443129823581,-0.051912830017641964,4.010944312982358,0.5449443129823581,2.365114312982358,0.18594431298235797,0.993849074887118,1.430944312982358
2018-07,0.14060954910563678,0.22765954910563685,0.07465954910563682,0.21045954910563675,-0.1807949958943632,3.4246595491056366,0.37175954910563674,2.187639549105637,0.018659549105636775,0.8622050036510867,1.3646595491056368
2018-08,0.22539101258192884,0.34309101258192876,0.18809101258192884,0.33289101258192877,-0.08103942241807122,3.8080910125819285,0.4898910125819288,2.789051012581929,0.10109101258192876,1.0004823169297588,1.4614243459152623
2018-09,0.15627231137722575,0.2628723113772258,0.1508723113772258,0.2585723113772258,-0.13862768862277425,3.6608723113772257,0.42357231137722573,2.4493723113772257,0.0418723113772258,0.9326723113772257,1.3375389780438924
2018-10,0.2532631337594261,0.41774313375942607,0.29574313375942607,0.3884431337594261,-0.03516595724057392,3.935743133759426,0.5739431337594261,3.0345831337594262,0.14774313375942605,1.139308351150726,1.4257431337594262
2018-11,0.251017565509935,0.43896756550993504,0.290967565509935,0.393167565509935,-0.054941525490065035,4.050967565509935,0.6136675655099351,3.021047565509935,0.148967565509935,1.213376656419025,1.3754120099432683
2018-12,0.20352698157629806,0.428776981576298,0.23377698157629806,0.381676981576298,-0.12916419442370197,3.963776981576298,0.592776981576298,2.658906981576298,0.08477698157629804,1.109987507892088,1.3126658704429648
2019-01,0.26435252011180965,0.5773925201118097,0.3023925201118097,0.4586925201118097,-0.054880206888190286,4.02239252011181,0.7474925201118098,2.5825025201118095,0.14439252011180972,1.1911652473845395,1.3257258534118097
2019-02,0.2231174790373062,0.4588674790373063,0.1518674790373062,0.3224674790373062,-0.1726325209626938,3.611867479037306,0.6154674790373063,2.584277479037306,0.007867479037306196,1.0528174790373062,1.090756367903973
2019-03,0.3900494349958481,0.5504294349958482,0.4034294349958481,0.4504294349958481,0.0243818159958481,3.773429434995848,0.6817294349958481,2.703279434995848,0.16342943499584808,1.140286577852988,1.1378738794291816
2019-04,0.2381321455445217,0.3908121455445217,0.2638121455445217,0.29561214554452175,-0.1156878544554783,3.3438121455445216,0.4834121455445217,2.5413721455445217,0.11881214554452171,0.9861121455445218,0.8538121455445218
2019-05,0.3698239566911721,0.5387339566911721,0.3817339566911721,0.4353339566911721,-0.0028114983088279033,3.5017339566911723,0.6312339566911721,2.775773956691172,0.2417339566911721,1.0114157748729902,0.8417339566911721
2019-06,0.28894428410474393,0.40689428410474393,0.3088942841047439,0.3378942841047439,-0.05636887389525608,2.928894284104744,0.5252942841047439,2.542634284104744,0.1668942841047439,0.758294284104744,0.7488942841047439
2019-07,0.2868094031654613,0.3874594031654613,0.30045940316546127,0.32065940316546127,0.002198533165461314,2.5504594031654615,0.5259594031654613,2.044359403165461,0.1844594031654613,0.7455898379480703,0.6604594031654614
2019-08,0.2790005405710738,0.3756805405710738,0.30268054057107385,0.30978054057107385,0.003589631571073837,2.632680540571074,0.6021805405710738,2.056330540571074,0.15368054057107383,0.7944532678438008,0.9382360961377405
2019-09,0.21864005933010888,0.2820200593301089,0.22102005933010888,0.2481200593301089,-0.07374184566989117,2.021020059330109,0.5106200593301089,1.4231000593301089,0.09402005933010887,0.7044010117110608,0.8221311704634422
2019-10,0.16712887198956028,0.20955887198956027,0.15455887198956028,0.20895887198956029,-0.10498658301043973,1.7045588719895604,0.3806588719895603,1.3681088719895602,0.05055887198956027,0.5670806111199953,0.6812255386895603
2019-11,0.2112038143639779,0.2553038143639779,0.2173038143639779,0.2774038143639779,-0.05507713763602212,1.657303814363978,0.3695038143639779,1.563243814363978,0.1053038143639779,0.6822561953163588,0.6561927032639778
2019-12,0.09775399235807658,0.1476139923580766,0.11161399235807659,0.1778139923580766,-0.15783045164192339,1.5616139923580765,0.1789139923580766,1.5117239923580765,0.006613992358076581,0.5781139923580766,0.5427251034580767
2020-01,0.31143773983580386,0.37320773983580385,0.32820773983580387,0.3914077398358039,0.08457137583580387,1.738207739835804,0.40230773983580387,1.673197739835804,0.22820773983580386,0.8170713761994399,0.841541073135804
2020-02,0.3145619376432523,0.4459619376432523,0.34196193764325233,0.3917619376432523,0.10596193764325229,1.6419619376432524,0.44076193764325233,1.5274619376432523,0.2369619376432523,0.8461619376432523,1.1241841598432525
2020-03,0.3204517275658404,0.3962217275658404,0.2942217275658404,0.36062172756584043,-0.12714190843415962,2.3842217275658406,0.4829217275658404,1.9654017275658404,0.0882217275658404,0.9235399093840224,1.0753328386658403
2020-04,0.5034788658789732,0.5997088658789732,0.4877088658789732,0.5168088658789732,0.008208865878973182,2.507708865878973,0.6589088658789732,2.256838865878973,0.2397088658789732,1.279408865878973,1.2277088658789732
2020-05,0.2618412288998233,0.39722122889982325,0.23922122889982328,0.32862122889982326,-0.15727877110017668,2.289221228899823,0.4664212288998233,2.121261228899823,0.047221228899823275,1.1070307527093473,0.9925545622331566
2020-06,0.32030011407821857,0.4071601140782186,0.2811601140782186,0.40656011407821857,0.01687440007821861,1.7711601140782187,0.5346601140782186,1.9063601140782187,0.15816011407821862,0.9682510231691277,0.9478267807448852
2020-07,0.24493499283653683,0.3254549928365368,0.28345499283653686,0.34815499283653684,-0.02958848516346313,1.6334549928365367,0.4461549928365368,1.689744992836537,0.1024549928365368,0.8700636884887107,0.8534549928365368
2020-08,0.09081737083638902,0.163767370836389,0.120767370836389,0.199467370836389,-0.15256596216361096,1.450767370836389,0.248867370836389,1.402657370836389,-0.04123262916361098,0.6717673708363889,0.641878481936389
2020-09,0.17800586912767563,0.2493658691276756,0.19536586912767562,0.2883658691276756,-0.028725039872324387,1.5753658691276757,0.3622658691276756,1.4765758691276756,0.0543658691276756,0.7760476873094936,0.6775880913276756
2020-10,0.20548647336548964,0.2584864733654897,0.22348647336548966,0.30768647336548965,-0.0037862536345103504,1.5034864733654896,0.3810864733654897,1.3735564733654897,0.07548647336548964,0.7736682915473077,0.6968198066654897
2020-11,0.13830425442590039,0.1666842544259004,0.1496842544259004,0.22648425442590042,-0.06507765057409964,1.2996842544259004,0.2986842544259004,1.2136742544259005,0.006684254425900371,0.6437794925211385,0.6585731432925671
2020-12,0.14757799215086626,0.18200799215086627,0.1600079921508663,0.23440799215086627,-0.04849200784913377,1.2000079921508662,0.2797079921508663,1.1480179921508662,0.017007992150866236,0.6121898103326845,0.6944524365841996
2021-01,0.11277496399755288,0.1542549639975529,0.13383391099755287,0.2071549639975529,-0.07124503600244714,1.1622549639975528,0.27045496399755287,1.127914963997553,-0.019745036002447147,0.5905049639975529,0.6522549639975529
2021-02,0.04888945114583301,0.033739451145833016,0.028069451145833008,0.09353945114583301,-0.199760548854167,1.0557394511458331,0.190639451145833,0.836149451145833,-0.146260548854167,0.471289451145833,0.484628340045833
2021-03,0.1899500209590494,0.2426500209590494,0.1548065429590494,0.2099500209590494,-0.08613258804095059,1.1886500209590494,0.3062500209590494,0.9826400209590493,-0.05234997904095062,0.5882587166112234,0.6164277987590494
2021-04,0.1391341287779782,0.2239941287779782,0.1007941287779782,0.17309412877797822,-0.1450058712220218,1.0599941287779782,0.26199412877797823,0.9772641287779782,-0.11600587122202177,0.5472441287779782,0.6166607954779781
2021-05,0.2267450531334933,0.3254150531334933,0.19550505313349328,0.3571150531334933,-0.07708494686650672,1.1364150531334933,0.3836150531334933,1.1308750531334932,-0.03958494686650671,0.6629864817049222,0.5119706087001599
2021-06,0.22607753873895042,0.32516753873895043,0.1855008717389504,0.3561675387389504,-0.08546882526104957,1.0131675387389505,0.3818675387389504,1.0777675387389505,-0.03283246126104958,0.6486675387389504,0.4976119831722837
2021-07,0.3096495835232656,0.4118795835232656,0.3442523105232656,0.4339795835232656,-0.011484052476734397,1.1398795835232656,0.4707795835232656,1.1876295835232655,0.05887958352326561,0.7726523107959926,0.6632129168232657
2021-08,0.16798372988196839,0.2579337298819684,0.17787918488196838,0.2774337298819684,-0.14570263411803164,0.9829337298819684,0.3141337298819684,1.0205137298819684,-0.08706627011803159,0.6111610026092413,0.6684892854153017
2021-09,0.0942371538638641,0.1781871538638641,0.0863235178638641,0.2064871538638641,-0.19254011913613592,0.9701871538638641,0.2375871538638641,0.9467671538638641,-0.16881284613613592,0.5004598811365911,0.4979649316305308
2021-10,0.1529117043067128,0.23124170430671281,0.1481259153067128,0.2665417043067128,-0.13504400969328723,1.0292417043067128,0.29164170430671277,1.0241117043067127,-0.1087582956932872,0.5402417043067128,0.4492417043067128
2021-11,0.3412797959956763,0.4200497959956763,0.35434979599567634,0.4530497959956763,0.036413431995676315,1.5700497959956763,0.5376497959956763,1.3597397959956763,0.0820497959956763,0.8267316141774943,0.9144942404290096
2021-12,0.14301970530697392,0.2184997053069739,0.1266597053069739,0.23779970530697392,-0.1957860086930261,1.478499705306974,0.2882997053069739,1.235849705306974,-0.1295002946930261,0.6018178871251558,0.9373885941736406
2022-01,0.153731359675011,0.232441359675011,0.151531359675011,0.286541359675011,-0.142320545324989,1.592441359675011,0.352741359675011,1.318851359675011,-0.125558640324989,0.636965169198821,0.905774692975011
2022-02,0.32391103775669733,0.3748110377566973,0.29563103775669736,0.4633110377566973,-0.0651889622433027,2.244811037756697,0.5599110377566974,1.5784810377566973,0.021811037756697293,0.8969610377566972,1.1348110377233638
2022-03,0.10283948675016663,0.17213948675016666,0.0979568777501666,0.16533948675016663,-0.33612138324983337,1.9921394867501665,0.31143948675016664,1.2359594867501666,-0.27486051324983335,0.6074873128371265,1.1488061533835
2022-04,0.3462252450204397,0.3605552450204397,0.23755524502043968,0.34545524502043956,-0.19312896597956042,1.9505552450204398,0.46265524502043953,1.4961552450204396,-0.08544475497956039,0.7500289292309696,1.2438885783204394
2022-05,0.3166325931655445,0.36036259316554453,0.23232449816554457,0.29856259316554445,-0.2669101338344555,2.3203625931655445,0.4078625931655444,1.7701825931655444,-0.1656374068344555,0.8317262295291843,1.0481403709322108
2022-06,0.5722904975458405,0.6315604975458402,0.5738366875458405,0.5575604975458404,-0.053439502454159626,2.4315604975458402,0.6305604975458403,2.13626049754584,0.32056049754584026,1.1500604975458402,0.8537827197791736
2022-07,0.7728679022474919,0.8714879022474921,0.785345045247492,0.7781879022474921,0.15339266424749198,2.451487902247492,0.815287902247492,2.430277902247492,0.5384879022474921,1.4047259974855923,1.508154568947492
2022-08,0.1088379404771811,0.138617940477181,0.0535222884771811,0.11431794047718102,-0.5370342335228189,1.888617940477181,0.14131794047718094,1.7257479404771812,-0.15738205952281903,0.6044875056945704,1.095284607177181
2022-09,0.3244065196192958,0.31522651961929604,0.286590155619296,0.27482651961929605,-0.33931893538070423,2.3052265196192963,0.283226519619296,2.003666519619296,0.007226519619295768,0.8172719741647461,0.7618931863192957
2022-10,0.6769612508668876,0.6008612508668874,0.6560993458668873,0.5338612508668876,-0.05247208213311261,2.6308612508668876,0.4701612508668873,2.293131250866887,0.2808612508668875,1.0750517270573674,0.8875279175668873
2022-11,0.7091476782051815,0.6560576782051815,0.6974213142051817,0.5891576782051815,0.07242131420518172,2.4260576782051815,0.5401576782051816,2.2485676782051818,0.35705767820518153,1.1110576782051815,1.1649465671051815
2022-12,0.184686423653035,0.14468642365303497,-0.14531357634696507,0.061386423653034594,-0.4700754813469654,1.6646864236530345,0.030886423653034623,1.7012564236530348,-0.12631357634696538,0.555686423653035,0.6357975347530345
2023-01,0.485843170990349,0.46825317099034924,0.4482531709903492,0.36825317099034915,-0.12901955600965076,1.9682531709903492,0.33285317099034906,1.9210431709903495,0.17725317099034932,0.9008895346267094,0.901586504290349
2023-02,0.2842532559812234,0.20060325598122342,0.1806032559812234,0.11330325598122348,-0.3888967440187767,1.5006032559812232,0.09740325598122324,1.5106432559812233,-0.08139674401877661,0.6297032559812235,0.4394921448478901
2023-03,0.6543265960774414,0.6346265960774415,0.5746265960774415,0.5113265960774416,-0.021895142922558453,1.8846265960774415,0.45112659607744154,1.8346265960774417,0.3526265960774415,1.0377135525991816,0.7690710405107746
2023-04,0.5840554569730099,0.6055554569730095,0.5155554569730096,0.4593554569730096,-0.08500009902699013,1.7755554569730094,0.3268554569730098,1.7891154569730094,0.27455545697300954,0.9637221236396791,0.7055554569730096
2023-05,0.6479660266000002,0.6562360266000002,0.5962360266000002,0.5547360266000001,-0.04149124639999968,1.5962360266000002,0.4023360266,1.9289060266,0.3442360266000004,1.0299632993272696,0.8262360266000002
2023-06,0.5379516775999997,0.5429016775999997,0.4929016775999999,0.4248016776000001,-0.1307346864000003,1.2029016775999999,0.27090167759999995,1.5673116776000002,0.24290167759999992,0.8971289503272701,0.7629016775999999
2023-07,0.5814527758999999,0.5965927759,0.5265927758999998,0.49449277589999996,-0.08674055710000017,1.3065927759,0.35559277589999994,1.6138027759,0.29659277589999977,0.9539737282809497,0.7865927759
2023-08,0.6094830550999997,0.6493930551,0.5793930550999997,0.5394930550999999,-0.02495477089999998,1.3093930550999997,0.39379305509999973,1.6504330551000002,0.3463930550999996,1.01661044640435,0.7316152773333333
2023-09,0.4179636740999997,0.4437236740999997,0.37372367409999985,0.36572367409999984,-0.21484775490000008,1.2037236741,0.21072367410000004,1.6366736740999999,0.15972367409999988,0.84462843600476,0.39816811856666634
2023-10,0.6628773092999998,0.6973273092999999,0.6473273093,0.6269273093000001,0.0005091272999999674,1.4773273092999997,0.4492273092999999,2.0623773092999995,0.3843273092999997,1.1285545820272702,0.4239939759999998
2023-11,0.6821779990999999,0.7014979990999999,0.6714979991000001,0.6628979990999997,0.07286163509999977,1.3514979990999998,0.4804979990999998,1.8991079990999995,0.4214979991000001,1.1309070900090896,0.6414979991333332
2023-12,0.5993743001,0.6191143001000001,0.5991143001000001,0.5740143001,0.02121956309999984,1.1991143000999998,0.38391430009999983,1.7399343000999998,0.3411143001000001,1.0601143001,1.0124476334666666
2024-01,0.49379843,0.5441984300000002,0.53419843,0.4706984300000001,-0.09125611499999975,1.0241984300000002,0.3331984300000004,1.54532843,0.24019842999999996,0.9201529754545503,0.7508650967000001
2024-02,0.4127902636999998,0.4698902637,0.40449026369999963,0.3745902636999996,-0.14820497440000002,0.9698902637,0.3002902637,1.3919602636999997,0.1628902636999996,0.7924140732238092,0.5843347081666663
2024-03,0.49356451199999984,0.5500645120000001,0.4894245119999998,0.4636645119999998,-0.01043548800000016,1.010064512,0.3940645119999999,1.335854512,0.256064512,0.8296645119999999,0.7522867342333335
2024-04,0.34922951450000017,0.3731295145,0.3069771335000002,0.3380295145000001,-0.19115619979999998,0.8531295145000004,0.2509295145000001,1.2187695145000004,0.08112951450000017,0.6446533240238108,0.5231295145000003
2024-05,0.3145412487999999,0.35844124880000017,0.3032793438000003,0.32944124880000025,-0.1820132967000001,0.8484412487999999,0.21254124880000003,1.1422612488000001,0.1274412488000003,0.59735429227826,0.3784412488000002
2024-06,0.5364893202000003,0.6180893202000002,0.5483630042000001,0.6474893202,-0.017410679799999773,1.1480893202,0.42678932020000016,1.4399793202,0.32008932020000014,0.8541393202000003,0.4980893202000001
2024-07,0.6485296864999999,0.7309296865000001,0.6731470774999999,0.8256296865000001,0.1291905561000002,1.1709296865,0.5296296864999999,1.5010796865000002,0.4359296865000002,0.9513209908478295,0.5909296865
2024-08,0.3737702331000001,0.44117023310000025,0.3884247781000001,0.5792702331000004,-0.1811024941999997,0.9211702331000002,0.2481702331000002,1.2931602331,0.14217023310000032,0.6822156876454502,0.4689480108666668
2024-09,0.4527132615999996,0.5532132615999998,0.4808227856,0.6758132615999997,-0.06964388130000021,0.9532132615999998,0.3089132615999999,1.3286832615999997,0.23221326159999967,0.7588799282666696,0.5587688171333332
2024-10,0.2228544419999996,0.31905444199999966,0.22612400699999968,0.47735444199999977,-0.2913803406000004,0.639054442,0.06785444199999979,0.9801144419999996,0.012054441999999721,0.44666313765216925,0.21238777529999986
2024-11,0.5868753516999998,0.7347753516999997,0.6280353516999999,0.9007753516999997,0.12048963739999996,1.0047753516999998,0.4409753516999997,1.3836353516999997,0.3817753517,0.8703943993190499,0.6592197961333333
2024-12,0.17299616319999966,0.35269616319999963,0.19797851619999962,0.5690961631999998,-0.2684149479000002,0.6026961631999996,0.04329616319999996,0.8735661632,-0.0003038368000001235,0.44334616319999975,0.5082517187666666
2025-01,0.3780701514000002,0.5695701514000002,0.41495110339999997,0.7836701514,-0.0467934849999998,0.8195701514000002,0.2585701514000003,1.1455101514000003,0.20157015140000034,0.6427519695818202,0.5362368181000003
2025-02,0.3894378920999997,0.5407378920999997,0.35166789210000005,0.6833378921,-0.06376210790000014,0.8207378920999999,0.24713789210000003,1.1061478921,0.1597378920999999,0.6305878920999999,0.5985156698999998
2025-03,0.36727099490000015,0.5382709949,0.33477575690000005,0.6966709949000003,-0.040300433699999694,0.8182709949000002,0.2669709949000003,1.1054009949,0.15427099490000007,0.6074614710904802,0.28715988380000024
2025-04,0.4245499628,0.5824499628000002,0.3827199628,0.7377499628000002,-0.047050037200000006,0.8824499628,0.34054996279999994,1.1539599628000001,0.15544996280000012,0.6715499627999999,0.5124499627999999
2025-05,0.3698377755000002,0.5299377755000001,0.34158777549999986,0.6505377755000001,-0.04720508160000003,0.7599377755000001,0.27763777550000013,1.0189377755,0.1859377754999998,0.5988468664090894,0.4754933310666667
2025-06,0.2651153756000002,0.4108153755999999,0.22081537559999997,0.5570153756000003,-0.16013700539999975,0.6108153756000001,0.17101537560000013,0.8218153756,0.07781537560000018,0.48824394702856955,0.4219264867333332
2025-07,0.2506395308,0.44693953079999993,0.28147866079999995,0.5841395307999999,-0.13175612140000004,0.5969395307999998,0.16013953079999999,0.7739395307999999,0.08093953079999983,0.4800264873217399,0.3536061975
2025-08,0.23981554230000013,0.4445155423,0.3051631612999999,0.6201155423000002,-0.11215112439999997,0.5845155423000001,0.1593155422999999,0.7525155422999998,0.09451554229999992,0.4711345899190502,0.3122933201000002
2025-09,0.2457261206000001,0.4813261205999999,0.3113356446000002,0.7385261206,-0.08549206120000008,0.6113261206000002,0.1673261206000003,0.7803261206000003,0.10432612060000013,0.48755339332726955,0.3002150095
2025-10,0.2135973149999999,0.4683973149999998,0.2908755759999999,0.7160973149999998,-0.10377659800000005,0.5783973149999997,0.14909731499999967,0.720397315,0.0723973149999999,0.4297886193478293,0.3383973149999999
2025-11,0.19671425969999978,0.43621425969999983,0.26032925969999976,0.6648142597,-0.11628574029999994,0.5262142596999997,0.12291425969999992,0.6852142596999999,0.057214259699999825,0.4050142596999997,0.34288092636666656
2025-12,0.1493513756999998,0.3719513756999997,0.21619537569999991,0.6061513756999997,-0.13383809800000002,0.4919513756999998,0.06515137569999974,0.6039513756999999,0.01995137569999983,0.32385613760475973,0.2252847090333332
