date,alpha,beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev,delta,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,MS_tilde_se,purchase_effect,fundamental_component,purchase_component,sentiment_component,non_fundamental_component
2017-08-01,22.07394761041249,0.7787165478484396,-1.4572418130872775,-0.18729817293017972,-0.5356239168769021,-7.276371504380062e-4,-424.55798086427734,118.70676212530569,0.06546513596764726,-0.20217909694657327,-0.24918528058233277,-0.0015898896537431414,-0.18312512511869444,1.3891889935351826e-5,-85.74465073319575,23.332087886744667,0.011724982702438165,51.811,1.532308574492042,1.553368760373326,0.5602563738414027,-0.04722670495462111,0.542609211845059,0.6074830787960238,-0.04722670495462111,0.6074830787960238,0.9931123865319232,1.579535279446663
2017-09-01,19.561111856622308,0.825691231092875,-0.9004654978044898,-0.18112469937563683,-0.6615022295156505,-3.5605051701049687e-4,-331.5659607126376,76.02353533648053,0.047266725338080434,-0.2388994532923176,-0.04227946230855957,0.002513794396416027,-0.21508681846760422,1.714912492778753e-4,-63.31431312204774,19.47589752321802,0.011246905069566802,42.839,1.5266619864255722,1.2377737760344014,0.9702733479289967,0.4884671816538244,0.5531294674796268,0.4818061662751722,0.4884671816538244,0.4818061662751722,0.26750042810540475,1.0381948047717477
2017-10-01,16.98303387545285,0.565283389032523,-0.30620711662467215,-0.17133989302009153,-0.6989027637363306,-5.207504169906891e-4,-254.60916233953972,49.07432436773239,0.04479694138291253,-0.2097501018089829,0.07001207639698091,0.0024452343673433377,-0.15519406668396216,1.5868011540413727e-4,-36.54693878000286,5.590053640007227,0.012050092317621114,50.795,1.5145542114366894,1.2389410859929493,1.105172334372865,0.4930878950993005,0.5268143721649543,0.6120844392735645,0.4930878950993005,0.6120844392735645,0.13376875162008428,1.021466316337389
2017-11-01,14.606933259267485,-0.01465373700943067,0.35287865047396333,-0.16687072245066445,-1.1088974068813113,-8.245803189905431e-4,-116.87471535109465,-36.747991305324206,0.025679471370931937,-0.2652563958003655,0.14009932438277659,0.00767346704329714,-0.16686373596281695,0.00018760690143149381,-5.521973418150444,-1.1505788539254238,0.015970041936793546,50.174,1.4279788202890504,1.4381961905721998,1.6677133296661129,0.8664324455294334,0.4302588532682302,0.8012808841366794,0.8664324455294334,0.8012808841366794,-0.22951713909391303,0.561546374759617
2017-12-01,14.8207357602212,-0.006641059338331871,0.33791211268694654,-0.1690260384379423,-1.1464882827784904,-7.58974978236462e-4,-120.01144756275606,-35.19733644588728,0.028926703810293983,-0.2324564481274911,0.10117665946375087,0.006735287984878718,-0.1495341432832267,4.417945593637314e-5,-12.33712357028008,3.204218707682827,0.016123286601704753,50.747,1.2232840301543153,1.2293074736611822,1.5944856770732363,0.7762772518965253,0.40040337844480456,0.8182084251767111,0.7762772518965253,0.8182084251767111,-0.3651782034120541,0.44700677825779
2018-01-01,14.464329217409114,0.005085994524522479,0.2618008518174714,-0.16666925860148923,-1.1488425880661057,-6.80745594576461e-4,-107.96290853647746,-39.7984535516804,0.026417741007913758,-0.25851992238402255,0.09154636220853744,0.007292297521334483,-0.16536396984964893,1.026760210651811e-4,-7.8585598727120765,1.8023562620395515,0.015866853825243846,46.184,0.9845649958564126,1.0142683696759582,1.3844278231716438,0.651633046106582,0.3999709061458493,0.7327947770650617,0.651633046106582,0.7327947770650617,-0.3701594534956856,0.33293194974983054
2018-02-01,15.245852370535967,0.08991491211774716,0.45066356687681175,-0.18156288757312533,-1.1416249182982579,-8.067827577889916e-4,-125.90059889456214,-30.231836060949572,0.028495808085133956,-0.24934864093723394,0.14525239191888117,0.00839041819054219,-0.17355183877463856,7.970241553939908e-5,-9.314111475137588,3.1535249330918944,0.017023174840087658,20.905,1.0099342975664356,1.2881676586579351,0.7087494317786008,0.3528799617465683,0.3719325985795021,0.3558694700320325,0.3528799617465683,0.3558694700320325,0.5794182268793343,0.6570543358198673
2018-03-01,15.304289482995186,0.10943824395599323,0.4235481922433898,-0.181401819413353,-1.1306255617769934,-7.926855702491904e-4,-130.41982842747976,-28.753142174589172,0.030228343543441425,-0.2519660329212875,0.14420868920783578,0.008330301631803386,-0.1750606648759035,9.328290555440405e-5,-9.584154351645276,3.1531910121379365,0.01686965660602645,21.801,1.0781663721735637,1.061317091661118,0.7952742986876746,0.42749891501969195,0.34797074392293464,0.3677753836679826,0.42749891501969195,0.3677753836679826,0.26604279297344346,0.6506674571538718
2018-04-01,15.220677211765846,0.08958720655163581,0.42860707469640735,-0.18146583898757201,-1.141274990954815,-8.258493268749494e-4,-125.16184627419838,-30.689915196892276,0.028963949785733974,-0.24692614710437816,0.1393245730453159,0.008366638414009243,-0.16999240352114497,6.982170735298492e-5,-9.033195755513335,3.083324573525132,0.01701773912235716,20.774,1.0155723884991252,1.0262791529977036,0.17409297531504414,-0.17943353721280353,0.31828289070717014,0.35352651252784767,-0.17943353721280353,0.35352651252784767,0.8521861776826594,1.1950059257119288
2018-05-01,17.158064199345528,0.27667911663917605,0.1349016456918027,-0.18447138353221768,-1.2086277681519262,-4.008026895328522e-4,-170.78666919381428,-15.961131653144648,0.018932042465314856,-0.2713638007422981,0.0764970183599569,0.008636392589644075,-0.17840433868080277,1.5247185575861412e-4,-9.732590221281399,4.297872121320039,0.01639263402342269,23.631,1.1092429529309222,1.0500870869294476,0.28970973587441895,-0.09766459873308264,0.3355255911837928,0.3873743346075016,-0.09766459873308264,0.3873743346075016,0.7603773510550287,1.2069075516640049
2018-06-01,17.043541452246014,0.3456772997116592,0.5098337313385017,-0.18337116124811384,-1.1403480337901881,-2.4731476198320648e-5,-185.59336204126757,-6.768655173247902,0.022319614548035726,-0.27989594692654945,0.17975319838087236,0.009228682816170019,-0.18612771950004012,1.863479058044906e-4,-14.410990978629885,4.993941354952691,0.015550638620600354,24.23,1.2184687473779812,1.070589769931983,0.21697370667397364,-0.15981826710317293,0.3481279779512874,0.37679197377714657,-0.15981826710317293,0.37679197377714657,0.8536160632580094,1.378287014481154
2018-07-01,16.957111151049524,0.3410449400554593,0.3813548565622784,-0.1839285188089578,-1.1237279291202962,-9.154020179988815e-5,-180.73209642016653,-9.700326612793882,0.020676565572958407,-0.2728573801340532,0.15452906236616812,0.008952170764638032,-0.18120890125497352,1.591868642346722e-4,-13.028805944739636,4.592625024427501,0.015578434893245176,24.973,1.119290349130723,1.1536778377392274,0.24509324959056672,-0.14394700499844504,0.35735411445379983,0.38904025458901176,-0.14394700499844504,0.38904025458901176,0.9085845881486607,1.263237354129168
2018-08-01,17.0317745527298,0.345237472728519,0.3138862456012086,-0.18481458392004088,-1.1077293924391203,-1.0340746606277386e-4,-181.82111222931653,-10.670273256728224,0.0190402348064517,-0.2724001246836993,0.15248299631207418,0.00897793085481614,-0.18318858595944318,1.6601407536323255e-4,-13.249717814042569,4.654220568654718,0.01556565340829723,24.957,1.2514415851323928,1.2046887617913908,0.40632927320536155,0.017857261094487598,0.30679717614441254,0.38847201211087395,0.017857261094487598,0.38847201211087395,0.7983594885860292,1.2335843240379052
2018-09-01,17.1810693946349,0.3962604659184956,0.011839986620961838,-0.18889795111413868,-1.0181535564082382,-2.2015050269560914e-4,-188.3881352772053,-9.81500170720062,0.018463067599365876,-0.2629592485398287,0.13262944016187989,0.008869925999951655,-0.18187608731552177,1.5097803959942567e-4,-13.365078450945513,4.312437321580381,0.015389100417425661,22.619,1.1906814177035965,1.1137482734461799,0.4112188308473937,0.06313276850564264,0.29124306742471506,0.34808606234175105,0.06313276850564264,0.34808606234175105,0.7025294425987862,1.1275486491979538
2018-10-01,17.073366562603795,0.4497784852292899,-0.5114504097134419,-0.19253184508499976,-0.9174394477296436,-3.846275532427358e-4,-186.68243112859668,-10.566415137591177,0.02012842070800884,-0.2518825787844934,0.09703989426195098,0.008949178843136917,-0.17603199744523956,1.3308739988962938e-4,-12.231922850963096,3.085897060464379,0.015060031692296293,23.211,1.2913000367293366,1.1272430516211167,0.5761819802989615,0.2266235846890723,0.3100357083068856,0.3495583956098892,0.2266235846890723,0.3495583956098892,0.5510610713221552,1.0646764520402643
2018-11-01,15.892695933876276,0.5584932677832555,-0.38744563732571463,-0.19591036429329434,-0.6354224222232379,3.6295054859838396e-5,-185.0054148510863,-18.684634922764438,0.028977431881271273,-0.2518825766736263,0.28435860002159796,0.011573229355650711,-0.15552226991593507,7.701485317378347e-5,-13.703521602404432,2.6611758646317902,0.01331861959952987,9.918,1.3138676013839186,1.0910136947607474,0.26653316289363616,0.1344390937054989,0.3205883888469234,0.13209406918813724,0.1344390937054989,0.13209406918813724,0.8244805318671112,1.1794285076784197
2018-12-01,15.042851161635667,0.5215313289949265,-0.41197768712866367,-0.1990958233401142,-0.5425127483717169,4.01537186732821e-5,-163.9478005170897,-27.578536658168005,0.030616285777076275,-0.2531234306879878,0.3823577760472335,0.013097165235021219,-0.15240621579346778,7.484545976064734e-5,-14.533538653328522,1.1914694965303505,0.013363051206326118,10.122,1.2590504719593567,1.1647914528118528,0.4238255616780834,0.2885647573676504,0.2658302857663785,0.13526080431043297,0.2885647573676504,0.13526080431043297,0.7409658911337694,0.9704857145917063
2019-01-01,15.286153358678217,0.5038000626651586,-0.6130495810461514,-0.2031939424932279,-0.5588084844300106,-9.437925004403266e-5,-160.1698799168536,-23.705202277050446,0.02652680373559187,-0.25749469759824345,0.396137394864826,0.013841053276994175,-0.16262758482808384,9.417427984474632e-5,-14.576877603403997,0.1233260932115535,0.013884218442763266,12.961,1.2313073779909256,1.3012584279207242,0.4084858673643793,0.22853251212772463,0.28520809795202434,0.17995335523665468,0.22853251212772463,0.17995335523665468,0.8927725605563449,1.002774865863201
2019-02-01,15.709196872215061,0.5386835993655698,-1.1149302371780654,-0.2098627009896204,-0.5624410880750783,-1.221377413582333e-4,-158.76079860387694,-20.395587686999246,0.023550159460852912,-0.25852383826801234,0.36744822031918256,0.014397906802696236,-0.17458227791155942,8.988081851728359e-5,-12.487775985452789,-1.3281366873187295,0.014205085491086594,-1.222,1.1757538882391094,1.2495510561620327,0.23826466260174203,0.25562327707184984,0.29536938469861657,-0.01735861447010782,0.25562327707184984,-0.01735861447010782,1.0112863935602907,0.9201306111672596
2019-03-01,15.498992544040059,0.5166087163673144,-1.0300318724897375,-0.20771467387668982,-0.5630649904019284,-1.5736496975291822e-4,-153.2578000538004,-23.04188835981561,0.02157272137512068,-0.2603428170613167,0.3570635680513909,0.014017909083311905,-0.1731389832550855,9.296569176458297e-5,-10.947307789366919,-1.994515825525024,0.014231486221345116,1.183,1.1662279043314407,1.24968111615087,0.39611062068738534,0.37927477248753405,0.2821859074705716,0.01683584819985127,0.37927477248753405,0.01683584819985127,0.8535704954634847,0.7869531318439067
2019-04-01,13.536964152707911,0.4683411894084273,-0.7457561912378693,-0.19940452065802483,-0.4145176189572162,-5.027972937994318e-4,-122.02475113909854,-34.76668023203569,0.02930645788206723,-0.193442878591132,0.28964923754162375,0.01001142330818227,-0.11730819712714319,-1.470947021441883e-4,-6.754692217992925,-3.4862926795345386,0.013530699042179817,0.077,1.0925166186778454,1.3775186135501822,0.1439270031934782,0.14288513936723035,0.3071357889074448,0.0010418638262478458,0.14288513936723035,0.0010418638262478458,1.233591610356704,0.9496314793106151
2019-05-01,13.596960847391053,0.4815627456988446,-0.7915441726764354,-0.2001409244148757,-0.4106036754035686,-4.886103823943869e-4,-121.58730713726054,-34.685409153194684,0.026830215582599133,-0.19743189349652296,0.29648648526722243,0.010205807588290036,-0.11940944121861882,-1.4054060629935735e-4,-6.439884539201858,-3.7055222478255305,0.013524727205130373,-0.862,1.116153965135764,1.0954161012788415,0.17547858429354965,0.18713689914437204,0.2764038957854794,-0.01165831485082238,0.18713689914437204,-0.01165831485082238,0.9199375169852918,0.9290170659913919
2019-06-01,13.331598402148364,0.439491070801032,-0.6997213879955875,-0.19727738788531438,-0.41947620326554197,-5.202932734197707e-4,-115.72474411973329,-33.582409984325814,0.026956492175799006,-0.18856356974734653,0.2792005403780563,0.008789749171808605,-0.10771868081182207,-1.6125519999530625e-4,-6.745818802755074,-5.388586548180434,0.013689518609745096,-0.37,0.9824032304665932,1.2191550351612381,0.3246972922743403,0.329762414159946,0.22616153535454217,-0.005065121885605686,0.329762414159946,-0.005065121885605686,0.8944577428868978,0.6526408163066472
2019-07-01,12.275312871974553,0.36598912860873384,-0.6377391309296806,-0.19163887198138807,-0.44337899335847425,-6.792510327279069e-4,-84.87051036752325,-47.331434257017854,0.028824665012689817,-0.18872893796737078,0.22625618583381993,0.008227282990742175,-0.10180472192013353,-8.941438637435267e-5,-2.3291767098564073,-8.07960317105445,0.01402143726590356,1.118,0.8112589190177335,1.1102018672256988,0.3008067720060599,0.28513080514277966,0.2487481548595238,0.015675966863280183,0.28513080514277966,0.015675966863280183,0.8093950952196389,0.5261281138749538
2019-08-01,12.203157589979241,0.2770142567359436,-0.3385747529471219,-0.18934855460250666,-0.4294665084491186,-9.424021500482889e-4,-86.1673846313092,-47.10572144236891,0.026571510756198537,-0.17105620812296266,0.21814870759049723,0.008575931705145333,-0.09540370940093579,-8.546977065150452e-5,-3.7255754622264434,-7.311153485693395,0.014148335535720351,-0.851,0.8351789748760353,0.9069360735174545,0.26524613865450375,0.27728637219540175,0.22431872990586682,-0.012040233540898018,0.27728637219540175,-0.012040233540898018,0.6416899348629508,0.5578926026806336
2019-09-01,11.68527685268392,0.11262719208032804,0.13648076109425322,-0.18710579275794745,-0.34259024541465083,-0.0013917308055659131,-81.05182211399732,-49.54929381803519,0.025304774858842246,-0.09005280749033094,0.12267926232949018,0.011129179150168091,-0.07269907959921748,-8.257343347287821e-5,-5.4486985890111965,-5.5080831914395105,0.013862991547545809,0.843,0.6314628593531789,0.8977194715538503,0.3209523082966639,0.3092658064220828,0.19304305368281688,0.011686501874581116,0.3092658064220828,0.011686501874581116,0.5767671632571865,0.32219705293109613
2019-10-01,10.064657566511762,-0.10759625259655543,1.4646647311942325,-0.1681654072859953,-0.4559255661862941,-0.0014836539281505438,-45.79207521397167,-48.68661726627611,0.021695450333639916,-0.08209180217659537,0.1593755139274135,0.010001119920478505,-0.045956318001574285,-1.4259199161759301e-4,-4.426836811189957,-3.8814585236533854,0.013091487580294835,0.602,0.5676449014200925,0.7642286834762502,0.1833159912051746,0.1754349156818371,0.24401020675213164,0.007881075523337491,0.1754349156818371,0.007881075523337491,0.5809126922710756,0.3922099857382554
2019-11-01,9.311650100245128,-0.1675332719548982,2.5211852128145327,-0.15920689614842673,-0.4029252287276219,-0.0012112459660729817,-45.475187764268625,-42.84569586776408,0.01879107295482488,-0.053228320802568854,0.18942613510776324,0.01204444074159595,-0.014406697512417166,-1.5005093814086508e-4,-4.811943348844241,-2.696913238876589,0.011041963536769369,-0.698,0.5712729858763097,0.6107240543336194,0.3382002447850523,0.3459075353337173,0.21561722036294517,-0.007707290548665019,0.3459075353337173,-0.007707290548665019,0.27252380954856714,0.22536545054259238
2019-12-01,8.685815964337765,-0.2719408662495283,3.5966927333860474,-0.15178690860140145,-0.44107847020527463,-8.055919400955741e-4,-36.85844479264476,-38.53509401066676,0.016335318868456593,-0.058630171580747806,0.2575478861797147,0.012937420837382042,-8.013458163520104e-4,-1.5280204397864828e-4,-3.0727938272310307,-2.328371690434245,0.009032624568987084,14.478,0.5855081805891017,0.6510728358270268,0.49488818472269003,0.364113846212895,0.18704927445734687,0.130774338509795,0.364113846212895,0.130774338509795,0.15618465110433677,0.2213943343762067
2020-01-01,8.770502411957775,-0.2807073384445104,3.6279852312093546,-0.15205661702762296,-0.4601517350483993,-8.147407816394452e-4,-37.719181671667,-37.55419673636797,0.017348036624061553,-0.06462977713385201,0.25973465919016936,0.011908068840724505,-0.0014436674362261642,-1.7337340623205477e-4,-3.0419483145333137,-2.1260712374306285,0.008874313743539112,12.515,0.5671170883917118,0.5647328237252556,0.39258885123610504,0.28152681473571306,0.17801929449096723,0.111062036500392,0.28152681473571306,0.111062036500392,0.17214397248915053,0.28559027365599876
2020-02-01,9.063639419736399,-0.3063857350964786,3.733912024067067,-0.15274107633746672,-0.5383607893187047,-6.771816984561018e-4,-37.07710015766076,-33.55014455583281,0.015786274890402276,-0.07805663335489552,0.26775875336728944,0.011314816160558678,-0.007147376364175455,-1.7455690931983408e-4,-2.6312023271474776,-1.9778837311537885,0.008521400761035703,12.427,0.5326186285298662,0.6012660083749392,0.32657744791940874,0.22068200066201804,0.1590082383573963,0.10589544725739068,0.22068200066201804,0.10589544725739068,0.2746885604555304,0.31193662786784815
2020-03-01,8.78940621962517,-0.3098768777483059,3.728561585927683,-0.15032925991478133,-0.5290611758735719,-7.450695748072661e-4,-33.13136401998771,-36.498063902691314,0.017057220940379734,-0.08014949461178315,0.2683853549134966,0.010550970681766194,-0.006125192292741887,-1.8202136245280232e-4,-2.5939720498099046,-2.1799013063758275,0.008865132865199967,14.137,0.7893571248760308,0.7879689574724351,0.15863042175543748,0.03330403844010554,0.18658557902071937,0.12532638331533194,0.03330403844010554,0.12532638331533194,0.6293385357169976,0.7560530864359253
2020-04-01,8.863932732236332,-0.3071154471708785,3.7319203462580157,-0.15155591762535514,-0.5289312656809497,-7.464608340967618e-4,-34.25507046348877,-36.05852975152588,0.017281305063339834,-0.07914650899005735,0.26826363635536576,0.010802775573571784,-0.006304043487304031,-1.8229275371299915e-4,-2.575105619516933,-1.992310078642536,0.008790487481886742,52.767,0.8072885902699233,0.806219834430101,0.37015409157063167,-0.09369356138608609,0.375020600590008,0.46384765295671776,-0.09369356138608609,0.46384765295671776,0.43606574285946936,0.9009821516560094
2020-05-01,13.386222375645533,-0.10588627784384474,3.2886130921668104,-0.20204297719750866,-0.5052767818695129,-2.7682961265703836e-4,-115.16562341681211,-25.634436874413748,0.015203321308822309,-0.04859559127079725,0.2003726557077107,0.014715387541337619,-0.0021119007538430933,-1.087289803055093e-4,-7.473832382090686,-0.11911874228897468,0.0054265576892382535,132.99,0.8143898547273767,0.9019883718860031,0.3730819062033641,-0.34859600088843123,0.32867976046180813,0.7216779070917954,-0.34859600088843123,0.7216779070917954,0.528906465682639,1.162985855615808
2020-06-01,13.976046825040049,-0.024026309122458532,3.371667112317109,-0.20828895015842971,-0.442663420104466,5.536265421745264e-5,-136.75690358556656,-21.52316599980475,0.015917865891455846,-0.033343581826931576,0.1961484804114992,0.01240288399136035,0.012437607784540741,-1.0055239656448094e-4,-10.121047936463476,-0.14708984112407864,0.004446194053238583,144.816,0.6336468859077344,0.834899989283429,0.17073306952627043,-0.47314696848752824,0.34071640917439583,0.6438800380137987,-0.47314696848752824,0.6438800380137987,0.6641669197571586,1.1067938543952627
2020-07-01,13.231337352177883,-0.0012322369576243327,3.1001822382762354,-0.1965774826130356,-0.43476264883625765,-1.0930879889932478e-4,-127.21134529257945,-19.702030055438097,0.016772773219045814,-0.012341183750753174,0.14699833312824703,0.011346321242530922,0.013949859526636618,-1.2897970539528752e-4,-10.910317951667864,-0.22356763903860705,0.005157828325943701,150.1,0.5850523963387874,0.484494341730672,0.03970846240946457,-0.7344815693146849,0.35432758445627593,0.7741900317241495,-0.7344815693146849,0.7741900317241495,0.44478587932120744,1.3195339656534721
2020-08-01,11.583957541299945,0.07821568695629404,2.968843445449692,-0.17279630347971062,-0.47714851325231106,5.47663089625442e-4,-100.23730373714608,-5.34437357296565,0.012482710212443834,0.0345914576402683,0.08685007284692753,0.011896899364914455,0.013897376175905212,-9.776868958515706e-5,-10.405710273151042,-1.6581781542868692,0.004948673150394442,101.793,0.5495372462772049,0.24847931447811517,-0.04051738547414163,-0.5442576714722431,0.3220175302500466,0.5037402859981015,-0.5442576714722431,0.5037402859981015,0.2889966999522568,1.093794917749448
2020-09-01,10.731270777090204,0.0083584977296399,3.5878674144175315,-0.16789186506136114,-0.5676155450960246,0.0011268544207427018,-72.64035628078939,-17.421857804948004,0.010091016396758431,0.023783818930368697,0.13947425632601923,0.013741289582899576,0.005129133929912448,-3.478737336279662e-5,-5.845047828988864,-2.56067573269329,0.004120366602765869,74.616,0.5486909286051814,0.4348309346488396,-0.02244860274926891,-0.32989387718124696,0.27330323383151983,0.30744527443197806,-0.32989387718124696,0.30744527443197806,0.4572795373981085,0.8785848057864284
2020-10-01,11.344624296015098,-0.07524496306406789,3.1138055930963673,-0.19021273523623441,-0.5549999306862897,6.352829614459792e-4,-59.81034166860002,-23.35095513286715,0.011630451286894878,0.04619176963044061,0.054336328716177426,0.01141843370189891,0.0023858079181292642,-9.057854645186261e-5,-5.101529609700625,-1.5865917258514648,0.004723731999191478,90.41,0.5081777354543425,0.5882515552552279,0.027366741057598787,-0.3997058689893027,0.30157201689175356,0.4270726100469015,-0.3997058689893027,0.4270726100469015,0.560884814197629,0.9078836044436452
2020-11-01,11.243867009866214,-0.15349427560064705,3.3007379964570185,-0.1907719956920774,-0.516169971803188,5.309957292396828e-4,-60.55408169642667,-26.270140276174153,0.012399571472892093,0.04878150067254938,0.07053326418488824,0.010357694239187828,0.008079860427010343,-1.1082598122225428e-4,-5.979051921846929,-1.6523586062857398,0.004811020068578126,81.167,0.4673754192103553,0.4155761975074715,0.040463247819657766,-0.350032818086623,0.2792295565960103,0.3904960659062808,-0.350032818086623,0.3904960659062808,0.3751129496878137,0.8174082372969783
2020-12-01,10.552362910634033,0.2798858222507913,2.8803552541179767,-0.15659045431064242,-0.578958280897203,8.652575496757582e-4,-77.31574416702904,-24.634482667267697,0.009145161080976459,0.03006224234368607,0.035097433246689715,0.010258033966017214,0.008585969961194291,-8.199990864328701e-5,-7.0257082603552305,-1.0382286722137288,0.005208602580304759,92.076,0.4341823070942886,0.4351305987266615,0.23414614562605313,-0.24544114555808783,0.2905479940711463,0.47958729118414095,-0.24544114555808783,0.47958729118414095,0.20098445310060836,0.6796234526523764
2021-01-01,10.661498280461783,0.518091110272477,2.5033021476818704,-0.14333473506984468,-0.5235352555898299,5.846633800367179e-4,-107.6776128319843,-15.26120755038274,0.013782773307965096,0.1268437288071041,0.014273963809710551,0.020874833592952582,0.0018887631693910167,-7.042485860887801e-5,-11.777008418800417,-2.16486537258586,0.005366952487704814,74.985,0.4331516881079408,0.5328031879642596,0.12952206616495582,-0.2729188661255897,0.27966858908857145,0.4024409322905455,-0.2729188661255897,0.4024409322905455,0.4032811217993038,0.7060705542335305
2021-02-01,10.366884840400468,0.5547359669159481,2.6038185135865657,-0.13923239250745212,-0.5294399094044563,7.953744473592762e-4,-103.23613090507934,-15.730514778829088,0.01063724649370305,0.06612803812977135,0.028361570013482076,0.0157940885553647,0.012564844467480116,-8.462491205375577e-5,-10.57033393748303,-1.6980809961565904,0.00538069652946058,66.701,0.40232189424525344,0.3188620381139699,0.08324627685579539,-0.2756515623557547,0.27301275838759653,0.3588978392115501,-0.2756515623557547,0.3588978392115501,0.23561576125817452,0.6779734566010082
2021-03-01,10.075150625431224,0.5483948286287599,2.803361405498109,-0.13151056344229553,-0.5978736864689463,0.001070331233741189,-94.8857776429524,-17.953825799119205,0.006929681176967122,-0.027475394209300993,0.049724679149591486,0.007430872948644513,0.021359289660300918,-1.0396345007543319e-4,-8.451683476375432,-0.6744212724019885,0.005282359210668357,75.043,0.407217202570109,0.27131735345350527,0.16611580232272888,-0.23028827992345668,0.26057121755082613,0.39640408224618556,-0.23028827992345668,0.39640408224618556,0.1052015511307764,0.6375054824935658
2021-04-01,10.073294747768045,0.5434960992795904,2.9787104127729234,-0.13912011724493908,-0.5806629104951163,7.609579252485791e-4,-89.79581257910992,-22.254650144384527,0.009316481613119884,-0.029492601759879108,0.06807127831293307,0.006586242897735611,0.02394519357031321,-1.480675567503017e-4,-7.550031925847154,-0.7874657153400667,0.005175836377404042,88.476,0.40388525162372296,0.4112127304866847,0.3400476731427589,-0.1178896261844411,0.2658884407406076,0.4579372993272,-0.1178896261844411,0.4579372993272,0.07116505734392581,0.5217748778081641
2021-05-01,10.30277869693947,0.6146178272088143,4.3093099184238355,-0.1920968881727282,-0.39405228022878,-0.0017689905754713073,-71.82237580725302,-24.082302939360904,0.02413310708087533,-0.03882268734509418,0.2584955357859685,0.0018513785438204267,0.049112281125245544,-5.088874326744999e-4,-3.605316513169631,-3.4189313878012166,0.004080717903713876,94.304,0.4053339761437705,0.5849265937540453,0.18910553058114532,-0.19572249061068803,0.21601714171016148,0.38482802119183335,-0.19572249061068803,0.38482802119183335,0.3958210631729,0.6010564667544585
2021-06-01,10.331614256154468,0.6163607861026078,4.27580171260546,-0.19720719176680498,-0.4271175294714302,-0.001600361360122728,-64.89229917845665,-27.08501923122057,0.02738972343410944,-0.015829742358946814,0.25099937244781456,0.0014765428423542378,0.04051444502463215,-4.407505890234062e-4,-3.2929273715799527,-3.5011187350473194,0.0043279099496304945,94.673,0.3755567887947911,0.3692321598546781,0.13047984728736411,-0.2792563713740037,0.21092563386511237,0.40973621866136783,-0.2792563713740037,0.40973621866136783,0.238752312567314,0.6548131601687948
2021-07-01,10.405752987560907,0.7458655999261108,4.223934323334711,-0.2042310884524693,-0.5149559959006816,-0.0010061948967294392,-53.978629205347936,-26.472403790879664,0.029566480617148182,-0.0014209730933591456,0.2505158365549754,0.0013011355357811524,0.026677338475532174,-3.262118043202969e-4,-1.8847071441385401,-3.949687566576234,0.004521283862936411,93.488,0.3880380694032619,0.4571271611417701,-0.02584424579897182,-0.448530031577171,0.22384064964487768,0.42268578577819915,-0.448530031577171,0.42268578577819915,0.4829714069407419,0.8365681009804329
2021-08-01,10.406515053683009,0.7597524368314557,4.276867143700913,-0.20549882838407346,-0.5123975345652824,-0.0010884637277187089,-54.17127473127796,-25.630812550809207,0.030702878763050872,-0.0022695066190954916,0.258811671312902,0.0013413608487976285,0.026987481223532388,-3.309980965458009e-4,-1.7946740710320204,-4.0961693352041,0.004472903503377428,101.5,0.3898887451930298,0.41637928205573177,-0.06056820803568619,-0.5145679136284951,0.23434055792949546,0.4539997055928089,-0.5145679136284951,0.4539997055928089,0.47694749009141796,0.9044566588215248
2021-09-01,10.233584294774955,0.5913054981317772,3.813265925416483,-0.20242135046465812,-0.4339549731396577,-0.001005319669448446,-51.59856113948781,-38.71180775997747,0.027018966433689236,0.025368635029766873,0.18610893770298134,0.002496685299025925,0.029422759021898483,-3.399730185329649e-4,-2.4276020667467266,-2.950314812399896,0.0049068440800138485,78.613,0.39043497332383154,0.4692640605786697,-0.0888032317394663,-0.47454496540159496,0.2245930405700829,0.38574173366212866,-0.47454496540159496,0.38574173366212866,0.558067292318136,0.8649799387254264
2021-10-01,9.241824813061681,0.715414877632576,2.0402483607783046,-0.14198623901054536,-0.6670622115795801,0.0017575318878575766,-51.65733695384857,-15.802256482317626,0.012592901849551278,0.04380066211519742,-0.0228155121680254,0.008043309796727896,0.0049700139653200215,-6.173548927394577e-5,-3.075909891892421,-1.4104327240149022,0.004592184844225164,87.474,0.38877926921759254,0.5640632093338352,0.42151092830926257,0.01981415124551056,0.23858180651063288,0.401696777063752,0.01981415124551056,0.401696777063752,0.14255228102457268,0.368965117972082
2021-11-01,8.447634981096261,0.6987213589254094,1.3258731255249832,-0.12200111844406551,-0.7430027600511602,0.0019321249144495772,-31.720055651520266,-17.2256766197992,0.005469711891882024,0.04235296042921048,-0.1610365568426081,0.009439349082281485,0.0018149833381123635,-9.232309639905881e-5,0.1102108704193036,0.1769580164016415,0.003937392350823997,82.893,0.49311296585574754,0.600749250922651,0.49730481542711774,0.17092255129026412,0.23515396235246627,0.3263822641368536,0.17092255129026412,0.3263822641368536,0.10344443549553323,0.3221904145654834
