date,alpha,beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev,delta,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,MS_tilde_se,MS_tilde_nopurch_lo,MS_tilde_nopurch_hi,purchase_effect,fundamental_component,purchase_component,sentiment_component
2017-04-01,18.121739641099808,0.34743190780348965,-0.3964990563885169,-0.17064636481660075,-0.0588832665676524,3.893739538416477e-4,-403.4435647999369,94.23285351111713,0.10631732041270976,-0.206071964196297,-0.1907102595900145,-0.008062932180883492,-0.14671263480568725,5.843670569604816e-4,-76.43301579868765,-19.035370633657553,0.013370468331596172,54.311,1.9220573156095713,1.9891334153403157,-0.14810042190490025,-0.8742639274622199,0.5631240681711038,-2.0005120638044276,0.25198420887998774,0.7261635055573197,-0.8742639274622199,0.7261635055573197,2.137233837245216
2017-05-01,18.092026318001437,0.3367038404413265,-0.3913082740030821,-0.16953321885907527,-0.06538088551094909,3.709606637108791e-4,-404.44481455182466,94.180193617942,0.10874269277982375,-0.20171875383947657,-0.19200376897733482,-0.008482967344047975,-0.14198622802273805,5.906211043082469e-4,-76.21980596075036,-19.439822052428077,0.013395817107606307,51.49,1.6622324918625315,1.6361874993821544,-0.1672569040730375,-0.8570075269436863,0.49739568739221274,-1.8517989017281118,0.13778384784073916,0.6897506228706488,-0.8570075269436863,0.6897506228706488,1.8034444034551917
2017-06-01,21.245821489336546,0.3941196727390034,-0.8862626050473532,-0.16393311924110845,-0.5506125895553503,-6.259426033967227e-4,-440.50331098887654,102.65018968170669,0.09218210657022777,-0.22993532014220797,-0.2697284209082076,-0.007897520393333942,-0.2083977660057087,4.178785812150568e-4,-88.48177579813562,13.496661550719518,0.013832940651428862,51.607,1.6472000145050616,1.4671554642908877,0.2527552088688285,-0.46112135932946074,0.4924915655610048,-1.4461044904514704,0.5238617717925489,0.7138765681982893,-0.46112135932946074,0.7138765681982893,1.2144002554220592
2017-07-01,24.11634588062275,0.35329284658446336,-1.159233748430926,-0.1712543141826509,-0.8337238680371988,-5.918228770044691e-4,-481.8200592120629,140.86337746762837,0.0762231767117377,-0.2485976184659296,-0.3715022049304968,-0.007239510892135709,-0.2609341757770585,3.581164661766452e-4,-102.96751873652194,26.008801916479555,0.015147238417080527,51.811,1.4531079451959517,1.438766028648924,0.6016226268327838,-0.18317094279457535,0.49165214144731084,-1.166475225689197,0.8001333401000463,0.7847935696273591,-0.18317094279457535,0.7847935696273591,0.8371434018161401
2017-08-01,23.798247573849775,0.32567179825997816,-1.031760411258922,-0.16791867946064615,-0.8539160721801891,-4.478962788163663e-4,-467.46697723749685,136.61440526340425,0.06677169175379012,-0.26885787481361034,-0.32493270634755045,-0.006305176647531302,-0.2773506270306241,4.530038691022622e-4,-99.56455519624768,24.272641850055564,0.015046417880056062,42.839,1.532308574492042,1.4916895496241154,0.45542509638792583,-0.18914839917579584,0.5006382913737444,-1.1904249819232846,0.8121281835716929,0.6445734955637217,-0.18914839917579584,0.6445734955637217,1.0362644532361895
2017-09-01,21.314930190654135,0.40350105317020024,-0.5597381448519214,-0.16267000735792303,-0.9363242225148017,-1.0098513824829151e-4,-379.44880688791255,96.28233014828632,0.05005561608363484,-0.2973819954608304,-0.13322746252045117,-0.0024553510958728007,-0.2994025896461306,5.702239728317596e-4,-78.29622783713151,20.660524782488245,0.014239183843526178,50.795,1.5266619864255722,1.2609853633367907,1.090496682610633,0.3672173392787208,0.5132580175365298,-0.6592986957943388,1.3937333743517804,0.7232793433319122,0.3672173392787208,0.7232793433319122,0.17048868072615764
2017-10-01,18.144467831466567,0.1681793613058081,0.04222290043136556,-0.14975378726454502,-0.9183748469618757,-1.989800013116141e-4,-294.40348775714364,66.49085248464384,0.04942377498352085,-0.2563660100753898,-0.015986394676520806,-0.003280067327860082,-0.22460965494527782,5.424399290589874e-4,-49.17536783595576,5.261485557767939,0.014402602133543062,50.174,1.5145542114366894,1.1884802794155132,1.1304054783433393,0.4077693188949496,0.49232199641393204,-0.5768746739329145,1.3924133117228137,0.7226361594483897,0.4077693188949496,0.7226361594483897,0.05807480107217389
2017-11-01,14.696322265837761,-0.35592502833275896,0.6600219023147031,-0.13624967447491684,-1.2113560310366323,-2.2501789444805335e-4,-147.5373836329892,-24.065392350641478,0.03427627931497602,-0.2954302687883618,0.04287313697872265,-3.485345551490356e-5,-0.21779640125791538,5.526713734675597e-4,-16.1135237920044,-2.275697431752376,0.016738726840042076,50.747,1.4279788202890504,1.33709572349063,1.6550710681661036,0.8056308972144883,0.3900645963480409,0.0255017045184065,1.5857600899105702,0.8494401709516153,0.8056308972144883,0.8494401709516153,-0.3179753446754736
2017-12-01,14.603453649246001,-0.3721409712014052,0.7094572135411115,-0.1371232092739761,-1.233727436976856,-1.6825989666597964e-4,-145.32512363631386,-23.793053318793007,0.03915812159188979,-0.2577335133501654,0.015712299405301607,-0.0011801382005470428,-0.19217147534792806,4.2129444465468895e-4,-20.41811309105157,-0.16943827688685623,0.016916283644226017,46.184,1.2232840301543153,1.1780806645470716,1.4722996458330746,0.6910380020081401,0.3592154139155499,-0.027392825822959654,1.40946882983924,0.7812616438249343,0.6910380020081401,0.7812616438249343,-0.294218981286003
2018-01-01,13.572142684471759,-0.33430057593754425,0.6302054493475823,-0.13149239653668834,-1.1759562612299792,-1.1690581670132153e-5,-122.1210981533422,-29.881050950377936,0.03702355449101541,-0.27944001281083397,0.005842894324394967,-0.001508152687002881,-0.19518781694558815,5.276892898981678e-4,-12.702390008522528,-5.986275041543137,0.016080993750545437,20.905,0.9845649958564126,0.8403395493377959,0.8886986366909817,0.5525254623358293,0.361306874711722,-0.1700882870876147,1.2751392117592735,0.33617317435515237,0.5525254623358293,0.33617317435515237,-0.04835908735318584
2018-02-01,13.882826380175407,-0.1873949182304712,0.8624249506709142,-0.14713936347363302,-1.1056204686550828,2.3744384383583094e-5,-133.9618000150969,-21.351678095600054,0.03994982030222708,-0.2639828683806553,0.07203764587128633,-7.995959958627578e-4,-0.20111649527199565,5.031606892814213e-4,-13.530642898018074,-5.089341147583716,0.016780708759351594,21.801,1.0099342975664356,1.3986208115440202,0.5582724508134715,0.19243621915084752,0.3478652072850722,-0.5032941954192969,0.8881666337209919,0.3658362316626241,0.19243621915084752,0.3658362316626241,0.8403483607305486
2018-03-01,13.76133792361432,-0.16511224791105017,0.8883012909717295,-0.14872104104634415,-1.0956131011896306,5.37137490443005e-5,-131.09426952505277,-22.295239533211703,0.04080180219357654,-0.26941850520131494,0.08344678751324652,-3.4811014192554234e-4,-0.20626321711745849,5.085831596578639e-4,-12.524753032663591,-5.122708571364166,0.016810705355214867,20.774,1.0781663721735637,1.1670726721094822,0.6110901419625583,0.26186454891332467,0.3257049720311189,-0.3895453951489132,0.9132744929755625,0.3492255930492337,0.26186454891332467,0.3492255930492337,0.5559825301469239
2018-04-01,14.290499545577806,-0.23702370586603133,0.8549739308914563,-0.15358071592457748,-1.1609742578844737,9.904291104102217e-5,-133.03900788385934,-21.859531583125754,0.03929234096384041,-0.20209387642887006,0.04090039476093885,-3.6606541296164275e-4,-0.14196212594784768,2.595981490855629e-4,-13.768383902206828,-4.015746871035863,0.01750691582705473,23.631,1.0155723884991252,1.1680014597094868,0.06345186729570002,-0.35025406061343034,0.30901819516230267,-0.9682904509380357,0.267782329711175,0.41370592790913036,-0.35025406061343034,0.41370592790913036,1.1045495924137867
2018-05-01,16.066167445697875,-0.06581764805175516,0.5770015996874923,-0.15753258097130002,-1.2200375642506982,4.465496612953475e-4,-173.6385663873251,-9.148617578680094,0.030194314716028778,-0.22195479907284663,-0.01228439504092779,2.882633517533978e-4,-0.14549085752518534,3.1650253336712746e-4,-13.826748780214395,-2.9779338336353636,0.016978436031246873,24.23,1.1092429529309222,1.0974596750012797,0.1275150466449798,-0.28387245839213193,0.3286680897861405,-0.9412086379644129,0.37346372118014903,0.41138750503711174,-0.28387245839213193,0.41138750503711174,0.9699446283562999
2018-06-01,16.200613569749116,-0.0097529778056282,0.9458436824216125,-0.15807522667448107,-1.178346413809441,7.37009309872585e-4,-190.86580359205539,0.25852313968480833,0.03288325669296501,-0.23493769818576793,0.09356490640729348,0.0013996988539008355,-0.15632061628358856,3.5412859535457466e-4,-18.133167397078434,-2.065455853680876,0.01643504373650844,24.973,1.2184687473779812,1.1161196831361644,0.05224047268723769,-0.35819187454458756,0.33890784245391287,-1.0360075594524134,0.31962381036323817,0.41043234723182526,-0.35819187454458756,0.41043234723182526,1.0638792104489267
2018-07-01,16.09939144266272,-0.012828477132779563,0.8244033084516549,-0.1585520770601259,-1.1609187587408933,6.788208639887645e-4,-185.94296469704793,-2.6196943770139267,0.031381577908279744,-0.22809235021468907,0.06938782594828631,0.0011529737514522403,-0.15086438888876055,3.265482539552618e-4,-16.60658118457688,-2.5412802778270005,0.01644433571218198,24.957,1.119290349130723,1.161639229246504,0.04198854272423924,-0.36841274364468646,0.3490437301945353,-1.066500204033757,0.3296747167443841,0.4104012863689257,-0.36841274364468646,0.4104012863689257,1.1196506865222648
2018-08-01,16.183595677636497,-0.014531734669557275,0.8375142862643891,-0.15851395727271925,-1.1625133372373462,6.876148724969162e-4,-187.29478270199027,-2.4198180012732338,0.029442121998523633,-0.2321669162634157,0.07701567448451486,0.0012873657196120698,-0.15478720254964184,3.508746942439337e-4,-17.120055286054715,-2.508494129785442,0.016460708030240932,22.619,1.2514415851323928,1.191551001428091,0.1454115344676759,-0.22691322046834372,0.3039722465844653,-0.8348577136372743,0.3810312727005869,0.37232475493601963,-0.22691322046834372,0.37232475493601963,1.0461394669604152
2018-09-01,16.27144515330242,0.008693146107689922,0.7164824255989941,-0.16019851089362117,-1.1275508487248989,6.423006936592195e-4,-189.63502009610465,-2.2971786660002276,0.02771354860577224,-0.22838095076025694,0.06895760244624063,0.0012783428485383392,-0.15393821375181888,3.414394766119099e-4,-17.066135675975275,-2.5597587125786294,0.01636726971932842,23.211,1.1906814177035965,1.1713601700065381,0.20895773326727796,-0.170942964188054,0.2898062096080516,-0.7505553834041572,0.4086694550280492,0.37990069745533195,-0.170942964188054,0.37990069745533195,0.9624024367392602
2018-10-01,14.545999370293615,0.1932948406706636,0.06104665569079425,-0.1621391571050086,-0.871686754895316,6.091622849715093e-4,-155.44427492371793,-15.993219104923211,0.03098420117935653,-0.20639044734221504,0.033538534786194084,0.0018278011255331932,-0.12588368672525366,2.4269730498377055e-4,-11.806142742860585,-4.566566771506299,0.014540895462832047,9.918,1.2913000367293366,0.9985760538195714,0.2418493991847392,0.09763279798437097,0.3083889516653274,-0.5191451053462839,0.7144107013150258,0.14421660120036822,0.09763279798437097,0.14421660120036822,0.7567266546348321
2018-11-01,13.725747492695655,0.3229624004831683,0.11350767782962137,-0.16855496686208293,-0.614463832723475,8.952199142676394e-4,-157.392221394637,-22.884291007176344,0.038002877089495034,-0.21119624366475961,0.2140659512209017,0.005026791273744461,-0.11215959799933989,1.78609943992085e-4,-13.223604440141736,-4.131209134006954,0.012970331230809902,10.122,1.3138676013839186,1.1077247570027293,0.15314924903442936,0.02186355631617154,0.31608224629543064,-0.6103009362746897,0.6540280489070328,0.13128569271825782,0.02186355631617154,0.13128569271825782,0.9545755079682999
2018-12-01,13.254918917283794,0.281216489731056,0.1531741033255662,-0.17192094982938763,-0.547290806029026,9.06583883490913e-4,-146.09637391867676,-26.668998574557428,0.038811004792961144,-0.21454976715626622,0.31859462300917524,0.006550361470364711,-0.11226513523555072,1.8812000787081566e-4,-15.391279330221408,-5.139851606961044,0.01313514692503477,12.961,1.2590504719593567,1.2148409622613017,0.31673185390281905,0.1464872146074434,0.26375156431677393,-0.38101591402610446,0.6739903432409913,0.17024463929537564,0.1464872146074434,0.17024463929537564,0.8981091083584827
2019-01-01,13.101741238975407,0.2971283073949443,0.0248010989353186,-0.1753308906779263,-0.5230181480710572,9.601435379448162e-4,-136.16129506570059,-26.436641942225314,0.03468132209793563,-0.21251699359744786,0.3619960013256002,0.007617613686894087,-0.1139423547399357,1.768399270319419e-4,-16.45483303558031,-5.360791867796362,0.013079649737078019,-1.222,1.2313073779909256,1.1465580350397486,0.12928223794389065,0.14526556992259998,0.2811007148496578,-0.41693585977671566,0.7074669996219156,-0.01598333197870934,0.14526556992259998,-0.01598333197870934,1.017275797095858
2019-02-01,13.307689843873376,0.32799190940152084,-0.4007907935758128,-0.17976744574760004,-0.519747100345566,9.417244023036946e-4,-132.0907802910917,-24.768018461474423,0.03229424485055889,-0.21171250789962182,0.32220375217828645,0.007695421278468864,-0.1218388829045642,1.6627782890174688e-4,-13.422253488703463,-7.056129250523991,0.013247401842052633,1.183,1.1757538882391094,1.268749203545748,0.1694592161422477,0.15378753976309945,0.29216245258241014,-0.43053736540172083,0.7381124449279197,0.015671676379148267,0.15378753976309945,0.015671676379148267,1.0992899874035003
2019-03-01,12.596324622709052,0.24964522645653614,0.1666157754939516,-0.17198745810968932,-0.5057198193878154,9.413705252728342e-4,-123.02892291557205,-31.386981764651516,0.03059563930436769,-0.21677528539606955,0.34992338180907473,0.0069869522002054315,-0.11153732981152284,1.6591260079973393e-4,-12.209175641904555,-7.565462304916885,0.013122956847578922,0.077,1.1662279043314407,1.2233834053333243,0.24232191939171924,0.24131145171445567,0.275367416961843,-0.3094233822092304,0.7920462856381417,0.001010467677263577,0.24131145171445567,0.001010467677263577,0.9810614859416051
2019-04-01,11.00000909046438,0.16364070701078207,0.4818979821929119,-0.16485518998944088,-0.4139068271684446,5.520327804903459e-4,-93.43634238384391,-44.063115659087224,0.03509731985740838,-0.16984888126522185,0.3008056281918264,0.004100403733980943,-0.0725930616601309,-7.058353336311895e-6,-8.808194155761283,-8.380855606330675,0.012961089253885356,-0.862,1.0925166186778454,1.2949479434300235,0.10741647009882135,0.11858892903567053,0.29521359497389393,-0.47183826091211734,0.7090161189834584,-0.011172458936849176,0.11858892903567053,-0.011172458936849176,1.1875314733312021
2019-05-01,11.04380959040432,0.17216418023248545,0.4559620326171575,-0.16528508019074167,-0.410469282936101,5.585470277712077e-4,-92.73280881637558,-44.1910403354654,0.0324217789782009,-0.17250293398824082,0.30560269835838416,0.004234707562945933,-0.07390733160128023,-2.770268622544767e-6,-8.553597836872171,-8.528835451080926,0.012953783532455432,-0.37,1.116153965135764,1.0994634652078803,0.14223237665899288,0.1470252765660014,0.2657535771780731,-0.38448187779014475,0.6785324309221475,-0.00479289990700851,0.1470252765660014,-0.00479289990700851,0.9572310885488874
2019-06-01,10.7974823454544,0.12532026254722964,0.5760591724752451,-0.16253823211542426,-0.41840837227295147,5.385600704458698e-4,-87.6447593980677,-44.07869191770147,0.03244446404598379,-0.17418608884338804,0.312384306541847,0.003004760442626284,-0.06616936400072153,-1.726685454497677e-5,-8.72546076238274,-9.967694174335998,0.013193162546669163,1.118,0.9824032304665932,1.1574179038915673,0.2747711374942487,0.26002118176707256,0.21592035707506124,-0.17181953238304992,0.691861895917195,0.014749955727176125,0.26002118176707256,0.014749955727176125,0.8826467663973185
2019-07-01,9.931674235542179,0.05792286733280033,0.6367794502027415,-0.1573896072637623,-0.4491572264496243,4.688387994730705e-4,-61.805351650923015,-55.00192218041928,0.033698956538338085,-0.18572287109251812,0.28967348077957333,0.002181365313460839,-0.06361090261482423,4.485452658827934e-5,-5.072213988133468,-12.680457838114874,0.013614093752354154,-0.851,0.8112589190177335,1.054398341628011,0.2135155924509449,0.22510118623419828,0.23392150473784543,-0.24274182324149257,0.6929441957098892,-0.011585593783253384,0.22510118623419828,-0.011585593783253384,0.8408827491770661
2019-08-01,10.195840598139462,-5.677266019023993e-4,0.868415664588038,-0.15560316020374287,-0.45608709975482814,3.114178505482541e-4,-70.35095175305706,-51.43450954990257,0.03008256973652038,-0.1756241812209643,0.28641225438243517,0.0023201309567087896,-0.06008043058739477,5.6915979937834836e-5,-6.998426299513448,-11.88387793182472,0.013703352144493119,0.843,0.8351789748760353,0.9395516948955973,0.2278670070526184,0.2163150811948107,0.2126509445627387,-0.2089868079306667,0.6416169703202881,0.0115519258578077,0.2163150811948107,0.0115519258578077,0.7116846878429789
2019-09-01,9.86720050794443,-0.10078529262032482,1.2261128182584173,-0.1513987921244283,-0.44574410308790113,6.0708720129743985e-5,-65.09513240938888,-55.60572798738287,0.027958016678049473,-0.1363620933625566,0.21914414717009412,0.0030312545601497696,-0.045925069033174,6.883994516002878e-5,-7.654809140464843,-10.449891836022724,0.01357279993063143,0.602,0.6314628593531789,0.9098312978944446,0.2216149558518995,0.21344413029365938,0.1905928605319035,-0.1677415907701476,0.5946298513574664,0.00817082555824012,0.21344413029365938,0.00817082555824012,0.6882163420425451
2019-10-01,8.383128187263566,-0.29644054471686043,2.4294537580532536,-0.13619226675396096,-0.5354755992170737,-1.1556380790562409e-4,-31.45030465106315,-53.54191286178167,0.024079495238895604,-0.13151566056646413,0.26439857095332864,0.0027306226297412026,-0.026055384664868224,4.8157536526404125e-6,-5.9648011953610975,-8.958620238895621,0.01288028615886404,-0.698,0.5676449014200925,0.7066161383595796,0.11496455814429644,0.12395499788318354,0.23651877891015474,-0.34908255993712595,0.596992555703493,-0.008990439738887098,0.12395499788318354,-0.008990439738887098,0.5916515802152832
2019-11-01,7.770772317226404,-0.29732570065250447,3.2822129054539855,-0.13105146400579945,-0.4389090264740755,-1.0589673743934592e-4,-35.36864847257974,-47.70423363489821,0.022482996193719514,-0.08372978262544907,0.25709549334243165,0.004631666692947884,0.013556615400443773,-6.547194928363598e-5,-7.073210276487826,-6.615831197756262,0.010804552714175707,14.478,0.5712729858763097,0.6745502294958803,0.42174958821381503,0.2653212740179791,0.22366270831737545,-0.18200414261677178,0.71264669065273,0.1564283141958359,0.2653212740179791,0.1564283141958359,0.25280064128206525
2019-12-01,7.5711884315276325,-0.35262892981134103,4.073336872095901,-0.12990259631510567,-0.45783452789228113,9.773263595834112e-5,-32.39243589526042,-42.03578970086651,0.01926534253668971,-0.08542950669975731,0.3122133035260382,0.006828982200868161,0.018998596480004078,-7.717816102211053e-5,-5.055977020627707,-5.704433903045704,0.008969051027538737,12.515,0.5855081805891017,0.5912728318732335,0.41756971635918216,0.3053220427495349,0.19871842718644045,-0.092114811623346,0.7027588971224158,0.1122476736096473,0.3053220427495349,0.1122476736096473,0.17370311551405138
2020-01-01,7.840166660274366,-0.37469100857970494,4.083292906599561,-0.13151776336605456,-0.504548490333567,2.3751290172041594e-5,-33.38313033647087,-40.37626616145935,0.019936847052485666,-0.09938082693336794,0.3141949563205998,0.004661126303744123,0.015070284358895188,-1.2263968171199717e-4,-4.876701669420675,-5.270599750937576,0.008783336444053564,12.427,0.5671170883917118,0.5445806221983365,0.32021758667165245,0.2110670646813988,0.1883699275203238,-0.1656727903592488,0.5878069197220464,0.10915052199025363,0.2110670646813988,0.10915052199025363,0.22436303552668402
2020-02-01,7.972616095858475,-0.39332407501865374,4.154393099651084,-0.13071407610139102,-0.5626670805522961,1.1285382743947102e-4,-31.376805600263907,-38.59815094430309,0.017847516177114775,-0.10853601891360239,0.3215349335452508,0.004664621679776404,0.010124623916172965,-1.0804468128188634e-4,-4.697979849701019,-5.338563947454173,0.008801759337583455,14.137,0.5326186285298662,0.6207576589567964,0.3174242730304614,0.19299380127504406,0.1633303511854033,-0.1336669010957625,0.5196545036458506,0.12443047175541731,0.19299380127504406,0.12443047175541731,0.30333338592633496
2020-03-01,9.251995717743002,-0.40300883450583175,3.9292047187009183,-0.1440514972841589,-0.6362882498650093,1.4766745639662772e-4,-42.1775571583797,-29.304623135304258,0.013545566919595423,-0.09907897285875925,0.29923600360067115,0.008189062533795078,-0.0036647273055265563,-8.211785560374149e-5,-4.995010666506343,-4.4906370865153304,0.008349391269421427,52.767,0.7893571248760308,0.8010961725179981,0.5256264597204222,0.08505413060686173,0.17429244920224682,-0.2635307677976319,0.43363902901135537,0.4405723291135605,0.08505413060686173,0.4405723291135605,0.2754697127975759
2020-04-01,8.675652412095006,-0.42649959727893044,3.9428597858143535,-0.1352013119533207,-0.63590098824978,1.1701628765687547e-4,-34.97224552737602,-30.059298648862434,0.014153878105951092,-0.1036005574615101,0.30116064515447366,0.006504580036757112,-0.0013395809864208184,-9.3111306924763e-5,-5.2343653569355215,-5.066252873550961,0.008828810416925726,132.99,0.8072885902699233,0.8085747862349177,1.1925454331728411,0.01840193582588867,0.34646872443944504,-0.6745355130530014,0.7113393847047788,1.1741434973469524,0.01840193582588867,1.1741434973469524,-0.3839706469379234
2020-05-01,12.569156212955651,-0.2114356556526824,3.4559565390939446,-0.18183531130672645,-0.5773047706548872,2.4264909713396922e-4,-105.00725312396811,-22.708103756230063,0.013036007252549529,-0.06856585373878771,0.22754930126832312,0.01088186657630922,0.0015998243621363135,-6.052030912915441e-5,-8.96353539317443,-2.44453816346888,0.00604510632580377,144.816,0.8143898547273767,0.8948382167774434,0.6480530342882603,-0.22737508338933843,0.29069691251295576,-0.80876890841525,0.3540187416365731,0.8754281176775988,-0.22737508338933843,0.8754281176775988,0.24678518248918302
2020-06-01,13.140624068281047,-0.13137833175236452,3.371583540630002,-0.18846828135281313,-0.5007570675947512,3.271617769218291e-4,-125.34653340929741,-21.912614678137643,0.014090983020970744,-0.05098704165514842,0.20594912512688504,0.00844431051353618,0.015168852759166112,-6.570194269618395e-5,-11.957244593198041,-2.0579295318452036,0.005713543417572116,150.1,0.6336468859077344,0.7996926142030226,0.474752014650353,-0.3828508523272216,0.2954963350379231,-0.9738435224030678,0.2081418177486246,0.8576028669775746,-0.3828508523272216,0.8576028669775746,0.32494059955266963
2020-07-01,11.689491241728653,-0.1635606484826546,3.392998149073033,-0.16790976240861719,-0.5252157246642997,2.4684006913009305e-4,-101.47297344916986,-17.035913828036303,0.01368813746969026,-0.035828469827167586,0.17820287989612416,0.006675901295034346,0.017042121455446573,-1.1424561138480392e-4,-11.350366353121252,-2.898159505798401,0.00604253033927599,101.793,0.5850523963387874,0.3956594757578151,0.1658967255638475,-0.44919056526207335,0.2801522134798561,-1.0094949922217855,0.11111386169763882,0.6150872908259208,-0.44919056526207335,0.6150872908259208,0.22976275019396764
2020-08-01,10.477802300879322,-0.0251141303681876,2.645193901304196,-0.14680132930583234,-0.563178105261575,8.931631344666722e-4,-80.72294270651517,-7.778722427679881,0.008188440632555645,0.02397266769306579,0.060296117376906926,0.007556593577816393,0.012255962241015689,-3.343610319478815e-5,-12.74787705549979,-3.8815910343554942,0.007229058960225741,74.616,0.5495372462772049,0.3065907861329988,0.1952733572041605,-0.3441301061720434,0.24061277070084214,-0.8253556475737277,0.13709543522964085,0.5394034633762039,-0.3441301061720434,0.5394034633762039,0.11131742892883828
2020-09-01,10.262639973093552,0.04250456529026225,2.4261396123539924,-0.14774604919624312,-0.5892892402819453,0.0010597252252609118,-68.3036116496865,-12.119181385468012,0.00547618826503793,0.037346532739742255,0.01707947062744654,0.007277212382564769,0.009168028105054802,-1.2122735682539534e-5,-11.54441749974063,-3.843885119536386,0.007527145155302396,90.41,0.5486909286051814,0.5200810747534802,0.4421283080956139,-0.2384008853952757,0.24635842836183966,-0.731117742118955,0.2543159713284036,0.6805291934908896,-0.2384008853952757,0.6805291934908896,0.07795276665786632
2020-10-01,10.672296210315007,-0.13701038305809787,2.6333205529903205,-0.16352645287456088,-0.5651073443945607,7.256716095117207e-4,-62.56888371736031,-16.350592250378703,0.006938555023299358,0.03431995160326903,0.03627103229337979,0.006453965346159711,0.00967666080506494,-4.451217356849062e-5,-10.881601846555562,-3.761639341508335,0.007424002731529618,81.167,0.5081777354543425,0.5234427109504629,0.3486936442196017,-0.25389038549046283,0.2768013903232851,-0.807493166137033,0.29971239515610737,0.6025840297100645,-0.25389038549046283,0.6025840297100645,0.1747490667308612
2020-11-01,11.130225934258156,-0.13361669206007576,2.5248622703673727,-0.17387362980588753,-0.6036830686544198,7.356285941303694e-4,-59.033670669890995,-11.786900852408893,0.0068398108456480845,0.035262174577077324,0.029253209107408643,0.008788999838459117,3.578418817402521e-4,-3.060344132436399e-5,-8.968088659519221,-3.7240292431403845,0.006905373849772738,92.076,0.4673754192103553,0.5421499307111897,0.3317477831743946,-0.30407141941728,0.2591256926554183,-0.8223228047281166,0.2141799658935566,0.6358192025916746,-0.30407141941728,0.6358192025916746,0.2104021475367951
2020-12-01,10.653024199310613,0.05299087508801146,2.40387446557406,-0.1563594043021833,-0.6157690993767041,8.373938902427147e-4,-65.8085002147377,-11.288323523618956,0.004961366574382282,0.026320053911150373,0.017649471818663828,0.00759105156958154,0.004484634047546535,-3.8071262633395265e-5,-9.710299739697364,-3.5401418604010733,0.007079854112793501,74.985,0.4341823070942886,0.39101849192378735,0.28197338030364794,-0.2489094803441727,0.2751574071804561,-0.7992242947050849,0.3014053340167395,0.5308828606478206,-0.2489094803441727,0.5308828606478206,0.10904511162013941
2021-01-01,10.52219268568382,0.3924045532111559,1.9686202911800825,-0.13619605097235765,-0.5799113371548567,7.245252288767274e-4,-95.63138270262924,-0.29882057210199403,0.007682589050695946,0.11516530339681445,-0.009091261458571689,0.01758763723714521,-0.0015027687676198193,-2.621167940300031e-5,-13.945598797421159,-4.641929333248856,0.0071080512100905515,66.701,0.4331516881079408,0.49261903913922694,0.24768718762457914,-0.2264269361396707,0.26183156179170425,-0.7500900597230792,0.2972361874437378,0.47411412376424983,-0.2264269361396707,0.47411412376424983,0.2449318515146478
2021-02-01,10.386306364272365,0.3076200657990265,2.2101731357120205,-0.13962508229982143,-0.568503609831933,0.0010273052792052699,-85.6444729656432,-2.9815230195107207,4.933483443328884e-4,0.009044933357731662,0.024969311795020006,0.00868685695353276,0.016894979647943825,-3.508152861561111e-5,-12.222881918946735,-3.9457032048195106,0.00744089402658512,75.043,0.40232189424525344,0.39016901445463564,0.37918184243733166,-0.17920516799969555,0.24801314374400227,-0.6752314554877001,0.316821119488309,0.5583870104370272,-0.17920516799969555,0.5583870104370272,0.010987172017303981
2021-03-01,10.376360986430042,0.3073174713785165,2.2155913289206803,-0.13965891500975758,-0.5709647647049484,0.001018905171774813,-85.38498759247173,-3.241996324533299,0.0010686154559978514,0.008464462015051888,0.025017376959632444,0.008633959329119768,0.01671958943182782,-3.629045327242877e-5,-12.15668784367709,-3.9225473847747283,0.007431096156941832,88.476,0.407217202570109,0.4062633097474209,0.41128114020187734,-0.2461925233797082,0.2372462448680168,-0.7206850131157418,0.22829996635632538,0.6574736635815855,-0.2461925233797082,0.6574736635815855,-0.005017830454456418
2021-04-01,10.498631827446493,0.35643620183095853,2.4173313288091984,-0.15670226045844518,-0.5329492940387344,3.0999176943572414e-4,-77.41323796429045,-13.410334355401371,0.006320410796497956,0.0204475773462237,0.055786263044744516,0.008817013026914898,0.018239447774891022,-1.2058954919704211e-4,-10.513939496461074,-4.27192342123359,0.0074163463454939745,94.304,0.40388525162372296,0.46103026565960564,0.45386452937314703,-0.24552659639231678,0.24229697301935457,-0.730120542431026,0.23906734964639237,0.6993911257654638,-0.24552659639231678,0.6993911257654638,0.007165736286458613
2021-05-01,11.003591768335069,0.4589394290540958,3.58398149442367,-0.21839565779149148,-0.30537354211192796,-0.002546392016107599,-61.78467652932434,-21.542004183547906,0.022206485910406307,0.023645380103464207,0.2374771827974381,0.004729863349913904,0.04345219646986474,-4.7296850255720087e-4,-7.485282339953951,-6.787481637440078,0.007179007181115997,94.673,0.4053339761437705,0.6181456104348052,0.2711890866098031,-0.4084690602479917,0.1870975759470854,-0.7826642121421625,-0.03427390835382088,0.6796581468577948,-0.4084690602479917,0.6796581468577948,0.3469565238250021
