date,alpha,beta_gdp_growth_stdev,beta_inflation_stdev,beta_debt_gdp_stdev,beta_current_account_stdev,beta_policy_uncertainty_stdev,beta_bank_nexus_stdev,beta_bid_ask_stdev,gamma,lambda_gdp_growth_stdev,lambda_inflation_stdev,lambda_debt_gdp_stdev,lambda_current_account_stdev,lambda_policy_uncertainty_stdev,lambda_bank_nexus_stdev,lambda_bid_ask_stdev,delta,P_t_bn,MS_actual,MS_fitted,MS_tilde,MS_tilde_nopurch,MS_tilde_se,purchase_effect,r_squared,adj_r_squared,fundamental_component,purchase_component,sentiment_component,non_fundamental_component
2021-01-01,11.16529265399325,0.5269229994039571,3.100841242191653,-0.14591282101882852,-0.5307906106381822,0.0010300727904556562,-124.64530336143598,-5.644243249930839,0.013735938401881864,0.12255002841678506,0.06550369045151376,0.02035591265329872,0.011483233885090918,-1.0254260399497472e-4,-11.732735502055787,-2.9586117346371332,0.002686957756956967,132.148,0.4331516881079408,0.514840992746511,0.1096692196074342,-0.24540687405891504,0.29660596918400806,0.35507609366634924,0.9399817274254931,0.9176493469326533,-0.24540687405891504,0.35507609366634924,0.40517177313907676,0.6785585621668558
2021-02-01,10.807548041303857,0.6010131509316087,3.1380151919282664,-0.13903789152682364,-0.5440442926489754,0.0011932579787875856,-121.74983973153213,-4.872438543639796,0.01212927135648579,0.08077338677903147,0.07173414104510624,0.01685065568761055,0.018645684396283613,-1.1835941432576612e-4,-10.760796173067984,-2.644669444623017,0.0026249895722399086,119.747,0.40232189424525344,0.29945048109843675,0.03077163378385367,-0.28356299252315864,0.29796337691141245,0.3143346263070123,0.9350398539244745,0.910868636780093,-0.28356299252315864,0.3143346263070123,0.2686788473145831,0.6858848867684121
2021-03-01,10.409916420693158,0.5877753522756295,3.404440614363983,-0.12965344216206523,-0.6356759752127281,0.0014594036399193998,-109.5457532788003,-7.73899484049571,0.008286970932965803,-0.030868966742912587,0.09873706792943955,0.0069495752081532485,0.027804912914900108,-1.5120378507347968e-4,-7.8467764777937,-1.4118204936664145,0.0024601111856655815,134.957,0.407217202570109,0.25006492329696955,0.12608673596636322,-0.20592248931750667,0.2839639743171923,0.3320092252838699,0.9300627776092093,0.9040396250917058,-0.20592248931750667,0.3320092252838699,0.12397818733060634,0.6131396918876157
2021-04-01,10.419622268114676,0.5642080304985941,3.6983945183725107,-0.14305919224751007,-0.6028870454457826,9.241741789525697e-4,-100.13682860706973,-15.993669102625216,0.011350067984882053,-0.03659900753613997,0.12741593977241225,0.00512511276740443,0.03281766132273141,-2.2242362383538875e-4,-6.409641157238215,-1.5153018322573701,0.002413106398852122,161.997,0.40388525162372296,0.40603120910019275,0.3516666618430388,-0.03924933545180842,0.2902493684008279,0.3909159972948472,0.9272428143603962,0.9001703731921715,-0.03924933545180842,0.3909159972948472,0.05436454725715395,0.4431345870755314
2021-05-01,10.393056925217426,0.6227436461373975,5.054863319218223,-0.1960261762829335,-0.4096088838855981,-0.0017839071708883757,-75.26975969456534,-16.725038219729772,0.0268287650918009,-0.05277815418294342,0.32677182802585464,-1.1685283777677743e-4,0.058196650480493405,-6.085522042250456e-4,-1.7792559303864142,-4.232196714896601,0.0015898693766909517,174.422,0.4053339761437705,0.5886162117379483,0.1597796121951615,-0.11752858422602763,0.2396873831477916,0.27730819642118915,0.9397743450926546,0.9173647990806191,-0.11752858422602763,0.27730819642118915,0.4288365995427868,0.5228625603697981
2021-06-01,10.47581500157873,0.6128988698346582,5.027628040904416,-0.2003665773999902,-0.4375677585086711,-0.0016289702415349092,-70.88975584664513,-20.355749091961474,0.029576465821342067,-0.0363868127300684,0.3173859796554339,-6.678683524946692e-4,0.05181041111917965,-5.507081037005907e-4,-1.6706627360055737,-4.1667311552425526,0.0017722923339337669,175.373,0.3755567887947911,0.3432578177021653,0.10719064783635374,-0.20362157564261274,0.23667413217464206,0.3108122234789665,0.9379576346885946,0.9148721034099321,-0.20362157564261274,0.3108122234789665,0.23606716986581155,0.5791783644374038
2021-07-01,10.562045937545454,0.7299111476795533,4.994784243006349,-0.20684120751666363,-0.5158454496097431,-0.0010932922426714889,-61.88971570972502,-19.76670809041839,0.03186547820587899,-0.023050542082719887,0.3178702475527618,-8.080974827442685e-4,0.03968135318918273,-4.4890154594145467e-4,-0.4482009382047421,-4.582295166921473,0.0018757276340498402,173.656,0.3880380694032619,0.4511538716609751,-0.06722994425792711,-0.3929613022764862,0.24736608982275887,0.32573135801855907,0.9359085995150458,0.9120606365439,-0.3929613022764862,0.32573135801855907,0.5183838159189023,0.7809993716797481
2021-08-01,10.539551524491262,0.7299944749793473,5.007231062504038,-0.20679582358562024,-0.5124954662482438,-0.0011268223892475818,-62.130598377427695,-19.492030171281055,0.03251267790492705,-0.023407146496861136,0.3198737946125495,-7.553563026977277e-4,0.040027898463558725,-4.527277347247182e-4,-0.44128465454350874,-4.61134211514557,0.0018558258618618173,189.057,0.3898887451930298,0.4034855498663421,-0.10772277586454598,-0.45857964583055555,0.25721894363080694,0.35085686996600957,0.9311506559186641,0.90553229533026,-0.45857964583055555,0.35085686996600957,0.5112083257308881,0.8484683910235853
2021-09-01,10.433367184447889,0.5809886683005201,4.643868572762868,-0.20457417672064807,-0.440099610698355,-0.0010621988608334998,-61.49409770603332,-30.729979994872174,0.029474592866465775,-1.0140099018963701e-5,0.2601537871398797,2.0015251974453264e-4,0.04325591223528677,-4.671736143000753e-4,-1.0215077814302205,-3.638284573090607,0.0020579856748830167,143.663,0.39043497332383154,0.47590753905882255,-0.13491065369352534,-0.4305670497042442,0.2496873407388368,0.29565639601071886,0.928064726035432,0.9012981124672207,-0.4305670497042442,0.29565639601071886,0.6108181927523479,0.8210020230280757
2021-10-01,9.339695933432822,0.7296531173315922,2.521423896496604,-0.1357040826386816,-0.7117952442607944,0.002103119633380231,-61.354761013730815,-5.761907443768678,0.013041237763076629,0.025912000636139628,0.012310202796066112,0.006939165579069278,0.012958629721494773,-1.3083713351974324e-4,-1.9694585038322552,-1.7989401939411682,0.0019663604844724026,162.525,0.38877926921759254,0.6049644478602351,0.47985634898652185,0.1602736112476446,0.25892192219049165,0.31958273773887724,0.9314332247108401,0.9059200059985946,0.1602736112476446,0.31958273773887724,0.1251080988737132,0.22850565796994793
2021-11-01,8.243045371432746,0.6983061159143318,1.598157349321129,-0.1108234703957428,-0.8000647643582329,0.0022334231735686248,-33.33854386687835,-8.10386527601079,0.00408708565880467,0.021503031552974245,-0.16063000785321088,0.008535460222556725,0.008751790411492814,-1.7370052089050602e-4,2.1264556646311403,0.22487836279750864,0.001483429566634626,150.748,0.49311296585574754,0.6262701908330298,0.5484408940653893,0.32481685375435276,0.24871437632767812,0.22362404031103658,0.931344063502404,0.9057976685265543,0.32481685375435276,0.22362404031103658,0.0778292967676405,0.16829611210139478
2021-12-01,7.545680076961737,0.5986060664476694,1.187828897215862,-0.099852135200068165,-0.862539671865589,0.0021481860866686816,-8.270618253429605,-8.229101302598393,-0.0012773160487776106,0.012066669364240574,-0.24918381728907402,0.007626759349202606,0.006521273639080189,-2.1814544770143177e-4,5.151764567367221,1.3397075740484712,9.990701141472048e-4,150.905,0.5488512560232925,0.6510152428714172,0.7378507774047398,0.5870861018293558,0.2766301145918994,0.15076467557538395,0.9280471302414973,0.9012739694011243,0.5870861018293558,0.15076467557538395,-0.0868355345333226,-0.03823484580606329
2022-01-01,7.508316009270953,0.5539362743498338,1.058245297909801,-0.09888202185277169,-0.8909330203624894,0.0021436207503740673,-2.622923279317671,-8.847900935671387,-0.0020399401154822332,0.028419876126532767,-0.26841008354896195,0.008000758279249905,4.600875942658492e-4,-1.2881774705228086e-4,4.823342525165609,1.4261555462801216,0.0011153426262235486,111.739,0.5683066456136773,0.6479344251013669,0.7194809129540849,0.5948536432424918,0.2511162133511354,0.1246272697115931,0.923781693661101,0.8954213936280222,0.5948536432424918,0.1246272697115931,-0.071546487852718,-0.026546997628814517
2022-02-01,7.12375358399945,0.43139741477977006,1.4981988188467108,-0.10965837698752155,-0.8542192527987692,0.001430019738900618,15.401261914948044,-12.544375267870251,0.002838678576599531,0.02216177781697614,-0.17595734237960672,0.004519371158664645,0.006073762048940362,-1.71304927077166e-4,6.3660973312983025,0.7782801873388319,6.409574833162903e-4,117.518,0.7011641344344272,0.6227569189427243,0.6130171354040056,0.5376930938796418,0.19304241611121178,0.0753240415243638,0.9334557439489832,0.9086950905346514,0.5376930938796418,0.0753240415243638,0.009739783538718738,0.16347104055478534
2022-03-01,7.268785966010902,0.3634065423524721,1.7097974417766517,-0.11405979023609181,-0.9178101302528004,8.704723049807123e-4,22.765817536946365,-17.595349036049882,0.005825720157730437,0.027089642541334932,-0.13098342637854138,0.0032693163462888183,-0.008306534971678204,-6.3818738234890026e-6,6.618998417248539,0.7534214979407851,7.078123438171145e-4,92.463,0.7118692773576077,0.7260999954031512,0.6250901679801579,0.5596437152337961,0.23841123063098024,0.06544645274636185,0.9374010262864831,0.9141083849047095,0.5596437152337961,0.06544645274636185,0.10100982742299325,0.15222556212381166
2022-04-01,6.536171401495253,0.36234401559049695,1.3026590988715914,-0.10630864508079488,-0.7963355035197369,3.105281175218822e-4,27.230750213404075,-20.014926474293706,0.00276019644735867,0.06440672277225751,-0.18256585207903042,0.0054960045511796415,-7.044042803415608e-4,3.45087067553991e-5,6.022974173763784,0.8098391592776041,7.69741950174325e-4,74.6,0.6701379935882956,0.7085557364898762,1.0939148966037424,1.0364921471207378,0.21271697164627995,0.05742274948300464,0.9354138166747112,0.9113817484606503,1.0364921471207378,0.05742274948300464,-0.3853591601138662,-0.36635415353244216
2022-05-01,6.469162719500152,0.3494485251952435,1.3644279630868725,-0.10665034570772408,-0.7877529488344764,1.9639501085759082e-4,28.445330968388006,-19.50069914721534,0.0032423403752974956,0.06090530086674236,-0.17017664161415164,0.00504954086889287,7.985650075256211e-4,1.9505080611769085e-5,6.202986455407389,0.7191715218377946,6.644364405843696e-4,33.23,0.7933513128408424,0.7155840518397205,0.968277098985447,0.9461978760648284,0.19582965567932825,0.022079222920618598,0.9290402039723696,0.9026365589388328,0.9461978760648284,0.022079222920618598,-0.2526930471457265,-0.15284656322398604
2022-06-01,6.417320324592262,0.34562856400642417,1.3378467085078625,-0.10546852600186708,-0.7798569366473929,1.2926040028373386e-4,28.128168057753324,-18.86999713630304,0.0032305008364529194,0.056484264057555925,-0.16306692480243398,0.004816239123368647,5.887338889709992e-4,2.4611071952133124e-5,6.2034654037329124,0.7016373447354122,6.382217974803979e-4,22.423,0.7522201573772332,0.7641974790755794,0.8578833934163239,0.843572546051421,0.18692966371193417,0.014310847364902962,0.9235106363862425,0.8950494778322863,0.843572546051421,0.014310847364902962,-0.09368591434074447,-0.09135238867418771
2022-07-01,6.5292718134716505,0.32870642315082654,1.3363110483013056,-0.10459402768265753,-0.7615948869559509,-1.2326483986119688e-4,21.935184050393804,-19.97367299600738,0.004025888703369384,0.05778059753553579,-0.15974739178589145,0.005441373860408331,0.0020286765113195168,2.7590962328601157e-5,5.302933096934149,0.8048602715920363,7.710687841369721e-4,13.948,0.7412538984848588,0.7957057641780827,0.7744030491564412,0.7636481817552987,0.2032875996748621,0.010754867401142487,0.9188366834159858,0.8886363795707712,0.7636481817552987,0.010754867401142487,0.021302715021641494,-0.022394283270439908
2022-08-01,6.181300175477707,0.3366299939294204,1.3168620979819008,-0.10050917783963059,-0.7462174043459576,2.2946131530707523e-5,25.83231861566407,-14.571578902750888,0.002916662440319508,0.04466107851239537,-0.15262060480728676,0.004831426829621706,0.0041359670512316525,1.194539733341044e-5,5.969662283540274,0.6040546535187524,5.088490723662995e-4,-2.558,0.77810137113308675,0.7823083294654604,0.746336081598233,0.7476377175253459,0.1707599050914825,-0.001301635927112994,0.9180006454831791,0.8874892577559899,0.7476377175253459,-0.001301635927112994,0.035972247867227414,0.030463653607740837
2022-09-01,6.1551512004371505,0.3376885406355114,1.2994617957435743,-0.09556842702155478,-0.7542511550391519,2.493731201362669e-4,20.72644040308744,-6.408494975322881,0.003661847059763142,0.06368907411012417,-0.16831747094935923,0.0060014813317172,-5.953184531458324e-4,3.1635389222611184e-5,4.174120540139704,0.2773843597521196,4.541866232357065e-4,-4.757,0.8141825012251097,0.7389971391826997,0.7130363098060364,0.7151968755727687,0.1748622736901004,-0.0021605657667322555,0.9201491379071002,0.89043718922137,0.7151968755727687,-0.0021605657667322555,0.02596082937666333,0.09898562565234104
2022-10-01,6.261239472763481,0.35532200486304,1.2975670479900017,-0.09768440308698173,-0.7755969430430243,2.4049074052891051e-4,22.565068347318313,-6.451825669882278,0.0035447237340853143,0.07409682043022463,-0.18033099467478245,0.006691830854135359,-0.010305371503817017,4.9216182427102495e-5,3.9144516943487284,0.2504670381803482,4.7031777755948375e-4,-3.325,0.8230091822170013,0.851792501625197,1.671844198893002,1.6734080055033873,0.22819774528698175,-0.0015638066103852836,0.9244147596590323,0.8962900190670443,1.6734080055033873,-0.0015638066103852836,-0.8200516972678049,-0.850398823286386
2022-11-01,5.842151980927739,0.3016271713084551,0.43703397815227846,-0.08541614086096336,-0.538033745082532,-2.719301149140701e-4,-1.237048869886375,10.624481711418746,0.009071901568878608,0.10814033108067875,-0.10968761579674584,0.007275273636302285,-0.0011048327846465964,7.993355252779985e-5,-2.891926792126171,-1.3027655022395257,7.536805146992941e-4,-3.23,0.7459170497661667,0.986825343157839,0.7685597290315037,0.7709941170939825,0.17837897652847928,-0.00243438806247872,0.8767069526014478,0.8308304698484982,0.7709941170939825,-0.00243438806247872,0.21826561412633527,-0.025077067327815783
2022-12-01,5.712540362196706,0.32906827643936987,0.22801100682661593,-0.0783505327085497,-0.5076583028947617,1.090630510206506e-5,-8.198448996349063,17.663102835242686,0.008104376662957128,0.08936705849920082,-0.07886051237719242,0.006774910026351886,0.0019949563677319703,6.910345922294429e-5,-3.9187686292528316,-1.543748955828701,6.873809722508287e-4,0.268,0.7116169981660111,0.8987942440457298,0.672805850196215,0.6726216320956517,0.15981467303854655,1.842181005632221e-4,0.8569587105847558,0.8037340447558278,0.6726216320956517,1.842181005632221e-4,0.22598839384951486,0.03899536607035936
2023-01-01,4.957976881767098,0.4101576867845138,0.07766682775345228,-0.0649972892994646,-0.4274280876696479,4.114645386858886e-4,-8.145996931134443,19.881905128011567,-5.530400077714094e-4,0.009687037004274946,-0.03398295055338702,5.582726377011729e-4,0.052339131942630665,-1.0112406717794647e-5,3.299687728065856,-2.055808638773041,3.615371679472985e-4,3.634,0.6743049649565485,0.772665545447389,0.776983269584218,0.7756694435158975,0.143899594126509,0.0013138260683204827,0.8791830174785983,0.8342278611915651,0.7756694435158975,0.0013138260683204827,-0.004317724136829071,-0.10136447855934905
2023-02-01,5.417455100534028,0.4315379593701716,0.06433293255169996,-0.06154899603346017,-0.48219124858924173,5.085363270734048e-4,-20.561750452786956,15.803156712895248,0.0013574399420142685,-0.0025249112983062056,-0.019598974137809363,6.453613931648964e-4,0.04509748930402758,-5.811902493576007e-7,2.7913114100604,-1.6427052173869623,5.301159840002611e-4,-0.32,0.6023000832582549,0.7316636930868761,0.7134723783276526,0.7136420154425327,0.155495461694617,-1.6963711488008354e-4,0.8740104322153367,0.827130593039648,0.7136420154425327,-1.6963711488008354e-4,0.01819131475922342,-0.11134193218427779
2023-03-01,6.397083248434755,0.3698995180046373,0.16615175436050225,-0.04542534129157463,-0.6275255911729481,4.7586716566691485e-4,-50.96176250583498,17.146799368644086,0.003416721837242162,0.015457379518569838,-0.025210906458561985,0.0023136208606406175,0.03288425551766553,4.543924050641943e-5,-0.24499718012412958,-1.2425429880406307,7.684519976973698e-4,0.099,0.5901817146889115,0.66525893828845994,0.5905651738568473,0.5904890971090753,0.14487441361242057,7.607674777203961e-5,0.8882899313999829,0.8467233942464882,0.5904890971090753,7.607674777203961e-5,0.07469376443161269,-3.0738242016381534e-4
2023-04-01,6.621930590209852,0.2202850995175955,0.2269311737269868,-0.04194986319965272,-0.6246864451251288,3.097417476582864e-4,-58.901796619674045,12.289260858505296,0.004409738468700804,0.03190935143466482,-0.029625972394593098,0.0016706054984150262,0.03482681746457664,5.5124950038571016e-5,-0.21803953537485218,-1.0288755240640377,8.535441803349178e-4,-10.32,0.5881438746292291,0.7031527279311921,0.6484258944580925,0.6572344703991488,0.11959914455262714,-0.008808575941056352,0.8844082596706574,0.8413973795481113,0.6572344703991488,-0.008808575941056352,0.05472683347309959,-0.06909059576991972
2023-05-01,6.699170520504565,0.14561383286892116,0.25578394074858474,-0.040729818399869236,-0.6218780588405423,2.2196110677058674e-4,-61.704655263962906,10.891885794553959,0.005271650574637363,0.04394674249179308,-0.0335997689330864,0.0018320102606893048,0.03432163529378397,6.27972553246922e-5,-0.871625711127581,-0.9371183558245854,9.008923261647906e-4,-12.231,0.5635018531958847,0.676939261409059,0.6147078898289652,0.6257267038702867,0.11641236960723625,-0.011018814041321554,0.8774766145634263,0.8318865176567942,0.6257267038702867,-0.011018814041321554,0.06223137158009384,-0.06222485067440198
2023-06-01,6.784743278871346,0.12763263248367793,0.26818111423617946,-0.04664857641480487,-0.6346512690976668,-1.94036393176503e-6,-56.83301933301944,5.614017580275358,0.008730890276830428,0.06287533561782892,-0.0373155006339904,0.0019971120946721556,0.026401618051863005,7.533611887301878e-5,-1.1240641806243143,-0.807768298566365,0.001010919978087337,-14.981,0.4721225386548072,0.5567573854822415,0.5113272949970369,0.5264718871887633,0.11438107368900981,-0.015144592191726394,0.8721336514522193,0.8245554752483939,0.5264718871887633,-0.015144592191726394,0.04543009048520463,-0.054349348533956066
2023-07-01,6.815784600200059,0.12225831385972147,0.2838576501114728,-0.046543214884069796,-0.6397284762845235,-1.2079784268250089e-4,-57.77689418529982,4.0480515182364,0.010029253900128066,0.06668268452957661,-0.03924312783395699,0.0017531688036302455,0.026185575268466196,8.48834163699923e-5,-0.6878170636611284,-0.7947665733992104,0.0010405631740397416,-10.601,0.4759734620141192,0.557996794913607,0.4809124102863161,0.4919434204943114,0.11849625283664461,-0.011031010207995302,0.8665326429218266,0.8168703705206458,0.4919434204943114,-0.011031010207995302,0.07708438462729089,-0.01596995848019217
2023-08-01,7.005108548610172,0.10177612461046874,0.31954685952607415,-0.04602165068318859,-0.6523085734484781,-3.138680747889167e-4,-62.81720014044671,2.1657679964283347,0.011483099358241574,0.07258153870244202,-0.03886578548852371,0.002846997776352822,0.018657109046437147,1.1195987881222133e-4,-2.227702384358971,-0.5579075671715739,0.0011697679874424745,-26.844,0.4658775880089824,0.5908757099373905,0.42221741981517963,0.4536186716700854,0.13169318650133355,-0.03140125185490579,0.8539062026195487,0.7995457198733343,0.4536186716700854,-0.03140125185490579,0.16865829012221084,0.012258916338896975
2023-09-01,7.074121623444804,0.10598176163113618,0.33094458366138335,-0.048008441159637066,-0.6616017377497045,-4.418597112878583e-4,-62.267261810520225,-0.9013361923502076,0.013116718500073333,0.0761050253378894,-0.03898975102276011,0.0030803688413945296,0.01433792929611567,1.2711986814195608e-4,-2.403580334308901,-0.4041590988615645,0.0012399270478756351,-17.07,0.5157748344652832,0.5703687830246902,0.4206190500237617,0.4417846047309988,0.1433956460455709,-0.02116555470723709,0.8439245719245062,0.78584999403595035,0.4417846047309988,-0.02116555470723709,0.14974973300092848,0.07399022973428437
2023-10-01,6.804713889449467,0.11804488786316138,0.31689022629647234,-0.04707869862235426,-0.6182353469869192,-5.236214259673907e-4,-60.8512753337544,-3.93311658875028,0.012934201192659535,0.0707226048690689,-0.03718191850039432,0.0032915933078947936,0.018486260504995296,1.2700739719231547e-4,-2.19812818373494,-0.19229433192354928,0.0012412682440104132,-13.596,0.5756833496930249,0.6397484512235088,0.3486203016399489,0.3654965846855145,0.14363980208250415,-0.016876283045565578,0.8296043474638957,0.7662013139620893,0.3654965846855145,-0.016876283045565578,0.29112814958355987,0.21018676500751043
2023-11-01,6.429188274352627,0.13804771136145433,0.30735378022589827,-0.04454588015776753,-0.5664209616579073,-5.166229076631011e-4,-59.527721920536955,-5.590226699525371,0.012144466489303299,0.04011567501608414,-0.02434938261294515,0.0014663221965977584,0.029762737526704393,1.293475296940622e-4,0.29756673136453915,-0.16039926957353398,0.0011709289020902201,-45.597,0.49790946454690505,0.5922949623445006,0.3504025703791816,0.40379341552778936,0.13212864782194858,-0.05339084514860777,0.8112354355267046,0.7409974580482692,0.40379341552778936,-0.05339084514860777,0.24189239196531903,0.09411604901911569
2023-12-01,4.885680087521549,0.08751197536114767,0.24652423141213034,-0.03987383349231978,-0.34025880712679424,-6.164749200624224e-4,-45.12091225270599,-7.3200117841451595,0.010107421178242326,0.013825025256024852,-0.022926634999515208,-1.8410570405168888e-4,0.06549264431963163,1.0085092601750276e-4,3.330500645739479,-0.16485201156687807,8.378060645867967e-4,-11.751,0.476622321850823,0.5331326480258223,0.4003119275128162,0.41015698657777566,0.13530895093008063,-0.009845059064959447,0.7997672540005684,0.7252620461868264,0.41015698657777566,-0.009845059064959447,0.13282072051300609,0.06646533527304732
2024-01-01,3.8522259738245714,0.04983396689439908,0.20480221443185942,-0.038436965135979516,-0.18908054412000297,-7.478022371394749e-4,-34.15110504253141,-11.857393281494026,0.010372197198621652,-0.0033023613123065506,-0.013000785285981335,-2.62171890160424e-4,0.07289184654328623,1.0082037371306417e-4,3.7808125031064956,0.2728600122697736,6.480252696715063e-4,-4.214,0.4370666467027883,0.5321042916524732,0.4013277676722555,0.4040585461586512,0.13929565498747914,-0.0027307784863957276,0.7856205926989669,0.705851510912536,0.4040585461586512,-0.0027307784863957276,0.13077652398021772,0.03300810054413705
2024-02-01,3.850209785053856,0.0601707071575257,0.19408818633350208,-0.039770496037796185,-0.18305381066989393,-6.757964107026547e-4,-34.30750349040074,-15.53672066272053,0.011670126776390592,-0.010663032759974355,-0.007576359368013938,-7.398042608905594e-4,0.06943721727775272,9.208903369824547e-5,4.461410175229857,0.46955656745853375,6.853622748576353e-4,-25.745,0.4137452572321588,0.5025998544763771,0.36775389734067715,0.385398549106887,0.12270801911227901,-0.017644651766209822,0.7557047194558092,0.664804149950994,0.385398549106887,-0.017644651766209822,0.13484595713569997,0.028346708125271847
2024-03-01,3.765188653901725,0.06630787670932604,0.17960274998909959,-0.041050463053107264,-0.17061996857398465,-5.87617750370279e-4,-32.876606771917814,-18.633314913582847,0.01307641890586986,-0.01691298148678661,-7.483220655116969e-4,-0.0010394412959948247,0.06026998931225026,8.709045217779546e-5,4.799318940328089,0.6952847592416748,6.8795074165954e-4,-20.4,0.36924581565998926,0.47780848541945303,0.3539247178304614,0.367958912960316,0.1175786596082189,-0.014034195129854614,0.7179823713759439,0.6130455793297835,0.367958912960316,-0.014034195129854614,0.12388376758899161,0.0012869026996732424
2024-04-01,3.710830550590688,0.08388716266149135,0.13865709420190755,-0.049184777557500545,-0.17467678610074439,-4.937608753570156e-4,-23.838145464856993,-22.412221398201243,0.01760261520246756,0.0010293182413362064,0.0020158329877761508,-0.001708246412396004,0.0355812013395341,5.4661308241880016e-5,5.2858408179276815,0.6441162856709528,6.949897602338385e-4,-22.665,0.3780051580321434,0.32381393331133523,0.20336475386382932,0.21911669677952927,0.16980812171552526,-0.015751942915699948,0.726184784964741,0.6243000537888308,0.21911669677952927,-0.015751942915699948,0.12044917944750591,0.15888846125261413
2024-05-01,3.2936427355099487,0.05904795707324506,0.11715044156641956,-0.038969196518399724,-0.12028338162638094,-8.52152669700016e-5,-30.021043386706705,-19.49508552030084,0.01595755267313768,-8.591534353553256e-5,0.004429847200732761,-0.0010801669880057807,0.025563900100945045,3.2007716410490644e-5,4.45980996717311,0.9082560641434648,6.183243070490041e-4,-28.64,0.35537506188476164,0.2770126574396948,0.24662716835661253,0.264335976510496,0.1334279545148281,-0.01770880815388348,0.7800620202747759,0.6982246324700414,0.264335976510496,-0.01770880815388348,0.03038548908308225,0.09103908537426564
2024-06-01,2.92872694570245,0.06598599306848145,0.11238214958771026,-0.030282730374811898,-0.11919683322957016,1.6713610499989194e-4,-30.93085055949339,-9.390389077836797,0.016047083909186622,0.0022870329694516774,0.0040556950325337454,-0.0015863309508142751,0.01757270842555259,1.7409616713193804e-5,4.528725379467713,0.43278849155129356,4.1278415825248265e-4,-30.29,0.3954388337620899,0.39937128516960985,0.231633916682485,0.24413714883595272,0.1089195241743249,-0.0125032321534677,0.8079926269839092,0.7365480230709451,0.24413714883595272,-0.0125032321534677,0.16773736848712484,0.15130168492613716
2024-07-01,3.0904802632980592,0.1358913512578012,0.12241525315764584,-0.02589284232718866,-0.2070889070960491,3.8100025102346297e-4,-33.17731683430216,0.15555139887665131,0.017205261374667016,0.017019070646926798,-2.4795517090868787e-4,-0.0021400886375060996,-0.008359662803839886,1.979688343380474e-5,4.916101400801326,-0.2282047985653362,3.240973504457274e-4,-14.986,0.3690083634542154,0.3801125551973796,0.19080259790611423,0.1956595207998939,0.10027508645687515,-0.004856922893779671,0.8475446315567159,0.7908170526010753,0.1956595207998939,-0.004856922893779671,0.18930995729126535,0.1733488426543215
2024-08-01,2.07377511830218,0.11684481870047095,0.10328244388108737,-0.012970634802521601,-0.06594507294442935,4.890100272938217e-4,-35.37285614378055,8.17642500913622,0.014742873559297728,0.00826420833679428,-0.004758132873485211,-0.001381945910178645,0.0034858146636564755,1.7667830382108674e-5,4.555122500193315,-0.33699609630502264,1.3951242136792745e-4,-41.742,0.391445210196832,0.4283384276579183,0.19852876071871076,0.2043522882114508,0.07078536504023511,-0.005823527492740027,0.8837050347720274,0.8404324895709214,0.2043522882114508,-0.005823527492740027,0.22980966693920754,0.1870929219853812
2024-09-01,1.9000074799139555,0.1404210196478267,0.10460058761569013,-0.00895491048679715,-0.060244542258538855,5.590475935917155e-4,-36.60502109201088,11.412460456089885,0.01428628875411962,0.009752572811297893,-0.006699218602378717,-0.0010822754618853346,-0.002611218922004273,2.4084900213002803e-5,4.344251914360973,-0.43023825683705347,1.0993465357071328e-4,-25.526,0.3718509653252563,0.4089497580663041,0.19540986614567876,0.1982160581127248,0.06698186050190442,-0.002806191967046027,0.891008529020755,0.8504535630749894,0.1982160581127248,-0.002806191967046027,0.21353989192062536,0.1736349072125315
2024-10-01,2.249147200225799,0.15197257893279018,0.13089159543228765,-0.008038493622821746,-0.12361318111788412,5.488015622329212e-4,-40.43195554977755,12.690542476651117,0.0143037879623368,0.013654853920422514,-0.005751624575636934,-7.815348831290269e-4,-0.010364934617225534,3.4906129537905184e-5,3.8211576218183927,-0.4372171710508598,1.407929395355118e-4,-26.53,0.3371124202932704,0.38719675230692624,0.12608769778267417,0.1298229344685513,0.07497913489369558,-0.0037352366858771284,0.8909780269478462,0.8504117113935564,0.1298229344685513,-0.0037352366858771284,0.26110905452425204,0.20728948582471907
2024-11-01,2.305870104992318,0.155038115772022,0.13603284242009242,-0.008716294150487528,-0.13304218596177608,5.231373708537488e-4,-40.48319263485976,12.21598497955276,0.01477642224552048,0.015088622270367136,-0.006384038488036211,-7.523362690616304e-4,-0.01064394456353897,3.663013714692513e-5,3.768527931977686,-0.4353493172669329,1.6657043657572937e-4,-52.009,0.3397968809918232,0.3611801507131234,0.12738979368355588,0.13605295551942298,0.07488755778419111,-0.008663161835867109,0.8938658771670287,0.8543741105315045,0.13605295551942298,-0.008663161835867109,0.23379035702956755,0.20374392547240022
2024-12-01,2.2940314645383166,0.1572404644416377,0.13610220504192283,-0.0086011932920403,-0.13443005184613338,5.336547848344755e-4,-40.39386571181891,12.14038098338598,0.015052823790161844,0.015024271495763224,-0.005989235602013228,-7.156012393828065e-4,-0.011213125379691241,3.555763992497685e-5,3.705950258275896,-0.42292934994744547,1.713030562659865e-4,-37.065,0.3258770828908862,0.3184894910340301,0.1242876246111999,0.1306369723916987,0.06971153991175003,-0.00634934778049879,0.8971567302019935,0.85888946702134,0.1306369723916987,-0.00634934778049879,0.19420186642283022,0.1952401104991875
